,Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,ASTPG,TOPG,AST/TO Ratio,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,3FGPG,3FGAPG,3FG%,Seed,Berth type,Overall rank,Placement
75,2012,Yale (Ivy League),False,29,19,10,65.5,37.3,32.6,4.7,23.379310344827587,54.172413793103445,43.2,23.310344827586206,55.793103448275865,41.8,13.20689655172414,14.137931034482758,0.93,5.586206896551724,16.82758620689655,33.2,15.827586206896552,22.310344827586206,70.9,68.7,64.8,3.9,6.068965517241379,17.551724137931036,34.6,DNP,DNP,DNP,DNP
76,2012,NC State (ACC),True,37,24,13,64.9,37.6,33.3,4.3,26.405405405405407,57.67567567567568,45.8,24.027027027027028,57.83783783783784,41.5,15.594594594594597,12.702702702702704,1.23,6.378378378378378,19.18918918918919,33.2,14.72972972972973,20.91891891891892,70.4,72.9,67.6,5.3,5.351351351351352,15.054054054054054,35.5,11.0,At-large,42.0,16.0
77,2012,Akron (MAC),False,34,22,12,64.7,35.7,33.3,2.4,25.529411764705884,55.26470588235294,46.2,23.794117647058822,56.64705882352941,42.0,13.970588235294118,14.117647058823527,0.99,5.088235294117647,16.91176470588235,30.1,15.088235294117649,21.794117647058822,69.2,72.2,65.9,6.3,6.088235294117647,16.441176470588236,37.0,DNP,DNP,DNP,DNP
78,2012,Georgia St. (CAA),False,34,22,12,64.7,36.1,35.2,1.0,24.764705882352946,56.94117647058823,43.5,20.647058823529413,54.3235294117647,38.0,12.558823529411764,11.647058823529411,1.08,6.411764705882353,20.323529411764707,31.5,12.823529411764708,19.558823529411764,65.6,67.6,58.9,8.7,5.235294117647059,16.529411764705884,31.7,DNP,DNP,DNP,DNP
79,2012,Notre Dame (AAC),False,34,22,12,64.7,33.6,34.3,-0.7,22.97058823529412,52.94117647058823,43.4,23.264705882352946,56.23529411764706,41.4,14.617647058823527,10.058823529411764,1.45,4.941176470588236,15.735294117647058,31.4,13.941176470588236,19.794117647058822,70.4,66.4,61.6,4.8,6.5,19.558823529411764,33.2,7.0,At-large,25.0,64.0
80,2012,Valparaiso (Horizon),False,34,22,12,64.7,33.0,31.6,1.5,23.11764705882353,49.47058823529412,46.7,23.147058823529413,54.70588235294117,42.3,13.705882352941176,14.205882352941176,0.96,5.705882352941177,17.470588235294116,32.7,15.352941176470589,21.47058823529412,71.5,68.3,65.4,2.9,6.735294117647059,19.794117647058822,34.0,DNP,DNP,DNP,DNP
81,2012,Buffalo (MAC),False,31,20,11,64.5,40.1,33.3,6.8,26.0,55.935483870967744,46.5,23.483870967741936,59.74193548387097,39.3,16.483870967741936,15.0,1.1,7.064516129032258,21.12903225806452,33.4,14.129032258064516,21.451612903225808,65.9,73.0,67.4,5.5,6.838709677419355,19.387096774193548,35.3,DNP,DNP,DNP,DNP
82,2012,UC Santa Barbara (Big West),False,31,20,11,64.5,37.8,33.8,4.0,26.096774193548388,56.74193548387097,46.0,23.12903225806452,57.41935483870968,40.3,15.0,11.870967741935484,1.26,7.064516129032258,20.387096774193548,34.7,13.451612903225806,19.387096774193548,69.4,73.0,66.4,6.5,7.32258064516129,19.12903225806452,38.3,DNP,DNP,DNP,DNP
83,2012,Xavier (Atlantic 10),False,36,23,13,63.9,36.2,34.1,2.1,24.97222222222222,55.138888888888886,45.3,23.0,57.30555555555556,40.1,13.083333333333334,12.61111111111111,1.04,6.222222222222222,20.38888888888889,30.5,15.805555555555555,22.75,69.5,70.6,67.3,3.4,DNP,DNP,DNP,10.0,At-large,40.0,16.0
84,2012,Kent St. (MAC),False,33,21,12,63.6,34.4,34.9,-0.6,25.151515151515152,55.63636363636363,45.2,23.90909090909091,56.24242424242424,42.5,14.757575757575758,14.030303030303031,1.05,6.393939393939394,18.78787878787879,34.0,14.0,20.303030303030305,69.0,70.4,66.0,4.4,6.0606060606060606,17.545454545454547,34.5,DNP,DNP,DNP,DNP
85,2012,Savannah St. (MEAC),False,33,21,12,63.6,36.3,31.5,4.7,22.60606060606061,54.27272727272727,41.7,20.51515151515152,48.15151515151515,42.6,12.787878787878787,14.757575757575758,0.87,3.575757575757576,12.06060606060606,29.6,12.272727272727272,20.848484848484848,58.9,63.3,59.1,4.2,5.818181818181818,17.757575757575758,32.8,DNP,DNP,DNP,DNP
86,2012,Wyoming (Mountain West),False,33,21,12,63.6,29.2,30.3,-1.1,21.51515151515152,48.03030303030303,44.8,19.454545454545453,47.39393939393939,41.0,11.303030303030305,11.757575757575758,0.96,4.878787878787879,15.93939393939394,30.6,13.666666666666666,18.484848484848484,73.9,62.7,56.2,6.5,5.96969696969697,18.24242424242424,32.7,DNP,DNP,DNP,DNP
87,2012,Alabama (SEC),True,33,21,12,63.6,35.1,32.5,2.6,23.57575757575757,52.18181818181818,45.2,20.181818181818183,51.84848484848485,38.9,12.181818181818182,12.818181818181818,0.95,4.96969696969697,17.21212121212121,28.9,13.424242424242424,18.87878787878788,71.1,64.7,58.1,6.6,DNP,DNP,DNP,9.0,At-large,33.0,64.0
88,2012,Mississippi St. (SEC),True,33,21,12,63.6,36.6,33.7,2.9,25.87878787878788,56.96969696969697,45.4,25.90909090909091,59.66666666666666,43.4,13.363636363636363,12.0,1.11,6.393939393939394,18.33333333333333,34.9,13.212121212121213,18.60606060606061,71.0,72.0,67.8,4.3,7.0606060606060606,19.78787878787879,35.7,DNP,DNP,DNP,DNP
89,2012,Purdue (Big Ten),True,35,22,13,62.9,33.1,34.1,-1.0,25.4,57.68571428571428,44.0,23.6,53.42857142857143,44.2,13.428571428571429,8.742857142857142,1.54,6.171428571428572,17.942857142857143,34.4,12.914285714285716,19.685714285714287,65.6,71.8,66.0,5.8,8.114285714285714,21.51428571428572,37.7,10.0,At-large,37.0,32.0
90,2012,Colorado St. (Mountain West),False,32,20,12,62.5,31.6,30.3,1.3,23.875,50.65625,47.1,23.0625,53.0,43.5,12.15625,12.75,0.95,7.1875,20.25,35.5,16.4375,21.40625,76.8,70.1,68.0,2.1,5.90625,14.78125,40.0,11.0,At-large,41.0,64.0
91,2012,SFA (Southland),False,32,20,12,62.5,35.3,27.9,7.4,22.625,50.625,44.7,19.03125,46.59375,40.8,13.8125,13.65625,1.01,5.09375,15.28125,33.3,12.84375,20.3125,63.2,61.6,54.4,7.2,DNP,DNP,DNP,DNP,DNP,DNP,DNP
92,2012,St. Bonaventure (Atlantic 10),False,32,20,12,62.5,35.7,30.2,5.5,24.0625,52.71875,45.6,22.46875,53.84375,41.7,13.875,14.15625,0.98,5.78125,17.75,32.6,16.875,22.1875,76.1,70.4,65.0,5.4,5.4375,15.75,34.5,14.0,Automatic,58.0,64.0
93,2012,American (Patriot),False,32,20,12,62.5,32.6,34.1,-1.5,22.28125,52.5,42.4,22.21875,54.03125,41.1,12.625,11.125,1.13,5.65625,18.21875,31.0,12.6875,17.75,71.5,64.3,62.2,2.1,7.09375,18.0,39.4,DNP,DNP,DNP,DNP
94,2012,Princeton (Ivy League),False,32,20,12,62.5,32.8,32.8,-0.1,24.25,52.53125,46.2,22.84375,53.875,42.4,14.53125,12.3125,1.18,4.59375,13.4375,34.2,11.03125,16.25,67.9,66.9,62.5,4.4,7.375,19.625,37.6,DNP,DNP,DNP,DNP
95,2012,Manhattan (MAAC),False,34,21,13,61.8,35.9,32.8,3.1,23.97058823529412,54.8235294117647,43.7,21.794117647058822,53.26470588235294,40.9,14.617647058823527,16.08823529411765,0.91,6.117647058823529,18.41176470588235,33.2,16.058823529411764,22.058823529411764,72.8,71.2,65.6,5.6,7.176470588235294,19.88235294117647,36.1,DNP,DNP,DNP,DNP
96,2012,Seton Hall (AAC),False,34,21,13,61.8,35.1,34.1,1.0,24.5,56.26470588235294,43.5,22.264705882352946,54.0,41.2,14.0,12.676470588235292,1.1,5.676470588235294,18.705882352941178,30.3,12.411764705882351,18.41176470588235,67.4,68.4,63.8,4.5,6.941176470588236,19.647058823529413,35.3,DNP,DNP,DNP,DNP
97,2012,Mississippi Val. (SWAC),False,34,21,13,61.8,37.0,37.7,-0.7,23.88235294117647,59.55882352941177,40.1,23.558823529411764,54.44117647058823,43.3,13.264705882352942,14.558823529411764,0.91,6.852941176470588,17.970588235294116,38.1,13.411764705882351,20.823529411764707,64.4,68.6,69.0,-0.4,7.411764705882353,22.852941176470587,32.4,16.0,Automatic,67.0,68.0
98,2012,USC Upstate (ASUN),False,34,21,13,61.8,36.6,32.7,3.9,26.11764705882353,59.52941176470589,43.9,23.735294117647054,52.588235294117645,45.1,12.941176470588236,15.058823529411764,0.86,5.794117647058823,17.0,34.1,13.029411764705882,20.44117647058824,63.7,71.4,68.3,3.1,6.088235294117647,18.08823529411765,33.7,DNP,DNP,DNP,DNP
99,2012,LMU (CA) (WCC),False,34,21,13,61.8,35.7,35.9,-0.2,24.264705882352946,56.94117647058823,42.6,23.823529411764707,57.44117647058823,41.5,11.882352941176473,13.588235294117649,0.87,6.147058823529412,20.352941176470587,30.2,15.617647058823527,21.176470588235293,73.8,70.6,67.7,3.0,6.5,18.794117647058822,34.6,DNP,DNP,DNP,DNP
100,2012,La Salle (Atlantic 10),False,34,21,13,61.8,32.7,36.3,-3.5,26.41176470588235,56.97058823529412,46.4,23.558823529411764,56.44117647058823,41.7,14.588235294117649,13.029411764705882,1.12,4.823529411764706,15.294117647058824,31.5,12.264705882352942,17.0,72.1,72.9,66.1,6.7,7.794117647058823,19.205882352941178,40.6,DNP,DNP,DNP,DNP
101,2012,Col. of Charleston (SoCon),False,31,19,12,61.3,35.8,39.7,-3.8,24.32258064516129,57.064516129032256,42.6,25.580645161290324,60.96774193548387,42.0,11.935483870967742,13.258064516129032,0.9,6.387096774193548,19.93548387096774,32.0,14.129032258064516,22.032258064516128,64.1,70.7,68.3,2.4,7.903225806451613,23.387096774193548,33.8,DNP,DNP,DNP,DNP
102,2012,Coastal Carolina (Big South),False,31,19,12,61.3,37.8,32.1,5.7,27.516129032258064,56.54838709677419,48.7,22.806451612903224,56.64516129032258,40.3,13.129032258064516,13.806451612903226,0.95,6.870967741935484,19.451612903225808,35.3,12.64516129032258,18.774193548387096,67.4,72.5,65.9,6.6,DNP,DNP,DNP,DNP,DNP,DNP,DNP
103,2012,Charleston So. (Big South),False,31,19,12,61.3,35.6,34.3,1.3,26.93548387096774,60.193548387096776,44.7,26.096774193548388,55.96774193548387,46.6,12.774193548387096,13.419354838709678,0.95,6.903225806451613,19.12903225806452,36.1,14.64516129032258,21.225806451612904,69.0,76.9,72.3,4.5,8.35483870967742,21.967741935483872,38.0,DNP,DNP,DNP,DNP
104,2012,Old Dominion (CAA),False,36,22,14,61.1,40.2,34.1,6.1,23.444444444444443,57.833333333333336,40.5,21.0,52.27777777777778,40.2,12.666666666666666,13.75,0.92,6.083333333333333,19.13888888888889,31.8,13.13888888888889,21.27777777777778,61.7,65.8,62.1,3.7,5.75,17.97222222222222,32.0,DNP,DNP,DNP,DNP
105,2012,South Fla. (AAC),False,36,22,14,61.1,34.3,30.4,3.9,21.444444444444443,49.02777777777778,43.7,20.02777777777778,51.833333333333336,38.6,11.75,13.47222222222222,0.87,4.972222222222222,16.666666666666668,29.8,11.694444444444445,16.583333333333332,70.5,59.3,56.6,2.7,DNP,DNP,DNP,12.0,At-large,47.0,32.0
106,2012,Detroit Mercy (Horizon),False,36,22,14,61.1,34.2,32.2,2.0,25.08333333333333,55.77777777777778,45.0,23.38888888888889,53.19444444444444,44.0,12.86111111111111,12.5,1.03,6.777777777777778,18.5,36.6,17.38888888888889,23.80555555555556,73.0,72.1,67.6,4.6,DNP,DNP,DNP,15.0,Automatic,61.0,64.0
107,2012,Dayton (Atlantic 10),False,33,20,13,60.6,35.7,32.1,3.5,24.666666666666668,56.36363636363637,43.8,24.272727272727277,54.121212121212125,44.8,14.303030303030305,13.030303030303031,1.1,5.636363636363637,16.848484848484848,33.5,14.666666666666666,18.87878787878788,77.7,71.8,67.6,4.2,7.787878787878788,22.727272727272727,34.3,DNP,DNP,DNP,DNP
108,2012,Miami (FL) (ACC),True,33,20,13,60.6,34.8,34.9,-0.2,24.666666666666668,57.27272727272727,43.1,23.57575757575757,55.96969696969697,42.1,11.87878787878788,11.575757575757576,1.03,6.333333333333333,19.424242424242426,32.6,13.757575757575758,19.09090909090909,72.1,70.7,66.1,4.6,7.575757575757576,21.63636363636364,35.0,DNP,DNP,DNP,DNP
109,2012,Penn (Ivy League),False,33,20,13,60.6,30.1,33.3,-3.2,23.24242424242424,52.45454545454545,44.3,21.424242424242426,50.21212121212121,42.7,13.545454545454543,12.545454545454543,1.08,5.818181818181818,17.09090909090909,34.0,11.333333333333334,15.545454545454543,72.9,65.0,63.8,1.2,7.212121212121212,19.303030303030305,37.4,DNP,DNP,DNP,DNP
110,2012,Tennessee St. (OVC),False,33,20,13,60.6,34.2,31.8,2.4,23.454545454545453,53.72727272727273,43.7,23.181818181818183,52.57575757575758,44.1,12.575757575757576,15.0,0.84,6.727272727272728,18.87878787878788,35.6,15.12121212121212,21.939393939393938,68.9,68.2,66.6,1.5,6.151515151515151,17.78787878787879,34.6,DNP,DNP,DNP,DNP
111,2012,Utah Valley (GWC),False,33,20,13,60.6,39.2,35.0,4.2,24.818181818181817,58.51515151515152,42.4,24.151515151515152,58.333333333333336,41.4,13.424242424242424,12.666666666666666,1.06,5.96969696969697,19.90909090909091,30.0,14.484848484848484,20.75757575757576,69.8,69.8,66.4,3.5,5.727272727272728,18.151515151515152,31.6,DNP,DNP,DNP,DNP
112,2012,Minnesota (Big Ten),True,38,23,15,60.5,34.9,31.2,3.7,24.07894736842105,52.078947368421055,46.2,22.157894736842103,53.5,41.4,15.078947368421051,14.68421052631579,1.03,6.473684210526316,18.710526315789476,34.6,14.105263157894736,20.23684210526316,69.7,67.6,64.8,2.8,5.342105263157895,15.026315789473683,35.6,DNP,DNP,DNP,DNP
113,2012,Illinois St. (MVC),False,35,21,14,60.0,35.1,32.8,2.3,22.97142857142857,52.34285714285714,43.9,23.34285714285714,56.31428571428572,41.5,13.114285714285714,12.057142857142855,1.09,7.257142857142857,20.257142857142856,35.8,15.257142857142858,20.228571428571428,75.4,69.7,66.0,3.7,8.485714285714286,22.37142857142857,37.9,DNP,DNP,DNP,DNP
114,2012,Marshall (C-USA),False,35,21,14,60.0,39.7,32.7,7.0,25.571428571428573,58.62857142857143,43.6,24.542857142857144,54.6,45.0,12.685714285714283,13.085714285714284,0.97,4.885714285714286,15.4,31.7,13.685714285714283,22.285714285714285,61.4,70.6,68.1,2.5,5.8,18.542857142857144,31.3,DNP,DNP,DNP,DNP
115,2012,Fairfield (MAAC),False,37,22,15,59.5,33.5,32.8,0.6,23.89189189189189,53.32432432432432,44.8,21.18918918918919,51.62162162162162,41.0,14.945945945945946,14.594594594594597,1.02,4.945945945945946,14.37837837837838,34.4,11.35135135135135,17.43243243243243,65.1,65.3,61.1,4.3,6.1891891891891895,17.89189189189189,34.6,DNP,DNP,DNP,DNP
116,2012,Butler (Horizon),False,37,22,15,59.5,35.8,31.8,4.0,22.24324324324324,54.43243243243244,40.9,20.37837837837838,49.5945945945946,41.1,12.27027027027027,13.108108108108109,0.94,5.108108108108108,16.675675675675677,30.6,14.135135135135137,21.783783783783782,64.9,63.6,60.7,2.9,DNP,DNP,DNP,DNP,DNP,DNP,DNP
117,2012,UConn (AAC),False,34,20,14,58.8,37.4,34.9,2.6,25.235294117647054,55.88235294117647,45.2,23.08823529411765,59.8235294117647,38.6,13.441176470588236,12.294117647058824,1.09,7.205882352941177,20.97058823529412,34.4,12.794117647058824,19.323529411764707,66.2,68.7,64.5,4.2,5.441176470588236,16.38235294117647,33.2,9.0,At-large,34.0,64.0
118,2012,Ole Miss (SEC),True,34,20,14,58.8,38.2,35.4,2.8,24.11764705882353,55.76470588235294,43.2,23.176470588235293,57.294117647058826,40.5,11.176470588235292,14.264705882352942,0.78,7.323529411764706,20.88235294117647,35.1,14.294117647058824,23.705882352941178,60.3,66.9,66.2,0.7,DNP,DNP,DNP,DNP,DNP,DNP,DNP
119,2012,UNI (MVC),False,34,20,14,58.8,31.7,32.4,-0.7,22.176470588235293,51.52941176470589,43.0,22.705882352941178,51.73529411764706,43.9,11.294117647058824,10.852941176470589,1.04,6.264705882352941,17.441176470588236,35.9,12.970588235294118,17.794117647058822,72.9,65.2,61.9,3.2,7.852941176470588,20.323529411764707,38.6,DNP,DNP,DNP,DNP
120,2012,Saint Joseph's (Atlantic 10),False,34,20,14,58.8,36.3,34.9,1.4,25.764705882352946,54.76470588235294,47.0,24.558823529411764,61.47058823529412,40.0,14.5,12.647058823529411,1.15,6.823529411764706,19.47058823529412,35.0,13.764705882352942,19.88235294117647,69.2,71.9,67.9,4.0,6.647058823529412,18.294117647058822,36.3,DNP,DNP,DNP,DNP
121,2012,Texas (Big 12),True,34,20,14,58.8,36.1,33.4,2.8,24.58823529411765,56.6764705882353,43.4,22.764705882352946,54.76470588235294,41.6,12.323529411764708,12.529411764705882,0.98,5.852941176470588,16.823529411764707,34.8,17.676470588235293,24.11764705882353,73.3,72.6,66.8,5.9,5.794117647058823,17.676470588235293,32.8,11.0,At-large,43.0,64.0
122,2012,Milwaukee (Horizon),False,34,20,14,58.8,34.7,33.8,0.9,22.0,52.70588235294117,41.7,22.38235294117647,53.38235294117647,41.9,12.529411764705882,13.735294117647058,0.91,4.441176470588236,15.294117647058824,29.0,12.441176470588236,20.323529411764707,61.2,64.2,62.5,1.7,7.764705882352941,22.47058823529412,34.6,DNP,DNP,DNP,DNP
123,2012,San Francisco (WCC),False,34,20,14,58.8,33.2,32.3,0.9,26.647058823529413,57.11764705882353,46.7,25.205882352941178,54.47058823529412,46.3,13.823529411764708,13.0,1.06,7.294117647058823,19.61764705882353,37.2,15.058823529411764,21.852941176470587,68.9,75.4,71.0,4.4,7.029411764705882,20.029411764705884,35.1,DNP,DNP,DNP,DNP
124,2012,South Alabama (Sun Belt),False,29,17,12,58.6,39.7,32.2,7.6,23.517241379310345,55.41379310344828,42.4,23.86206896551724,57.55172413793103,41.5,11.137931034482758,16.137931034482758,0.69,6.931034482758621,20.0,34.7,15.0,21.41379310344828,70.0,66.7,67.1,-0.4,DNP,DNP,DNP,DNP,DNP,DNP,DNP
125,2012,Oregon St. (Pac-12),True,36,21,15,58.3,34.8,34.6,0.2,27.63888888888889,58.138888888888886,47.5,25.88888888888889,56.86111111111112,45.5,15.75,14.083333333333334,1.12,6.583333333333333,16.97222222222222,38.8,17.5,25.86111111111111,67.7,78.9,72.7,6.2,6.138888888888889,17.11111111111111,35.9,DNP,DNP,DNP,DNP
126,2012,UCLA (Pac-12),True,33,19,14,57.6,34.5,31.6,2.9,25.696969696969692,55.696969696969695,46.1,21.90909090909091,52.54545454545455,41.7,14.333333333333334,11.969696969696969,1.2,5.9393939393939394,16.303030303030305,36.4,12.06060606060606,18.060606060606062,66.8,68.6,62.5,6.1,5.121212121212121,13.727272727272728,37.3,DNP,DNP,DNP,DNP
127,2012,Idaho (WAC),False,33,19,14,57.6,34.3,32.1,2.2,24.454545454545453,51.27272727272727,47.7,24.454545454545453,56.96969696969697,42.9,14.727272727272728,13.363636363636363,1.1,6.757575757575758,19.363636363636363,34.9,14.212121212121213,21.12121212121212,67.3,69.6,67.9,1.8,6.515151515151516,16.636363636363637,39.2,DNP,DNP,DNP,DNP
128,2012,Wofford (SoCon),False,33,19,14,57.6,33.7,31.4,2.3,23.545454545454547,54.30303030303031,43.4,22.78787878787879,52.30303030303031,43.6,14.030303030303031,11.575757575757576,1.21,5.909090909090909,17.03030303030303,34.7,10.242424242424242,15.393939393939394,66.5,63.9,63.2,0.7,6.606060606060606,20.151515151515152,32.8,DNP,DNP,DNP,DNP
129,2012,Tennessee Tech (OVC),False,33,19,14,57.6,33.6,31.8,1.8,24.939393939393938,53.696969696969695,46.4,24.818181818181817,54.81818181818182,45.3,13.636363636363637,15.12121212121212,0.9,6.636363636363637,17.818181818181817,37.2,16.363636363636363,22.96969696969697,71.2,71.7,71.4,0.2,5.424242424242424,15.484848484848484,35.0,DNP,DNP,DNP,DNP
130,2012,West Virginia (AAC),False,33,19,14,57.6,38.2,31.6,6.5,25.393939393939394,58.0,43.8,24.696969696969692,55.03030303030303,44.9,14.454545454545457,12.787878787878787,1.13,5.424242424242424,16.78787878787879,32.3,15.030303030303031,22.393939393939394,67.1,71.1,66.5,4.6,5.2727272727272725,17.666666666666668,29.8,10.0,At-large,38.0,64.0
131,2012,Northwestern (Big Ten),True,33,19,14,57.6,29.2,35.8,-6.6,23.939393939393938,53.15151515151515,45.0,25.0,55.333333333333336,45.2,15.515151515151516,10.151515151515152,1.53,7.03030303030303,19.78787878787879,35.5,12.393939393939394,17.939393939393938,69.1,69.3,68.2,1.0,9.0,23.363636363636363,38.5,DNP,DNP,DNP,DNP
132,2012,Utah St. (WAC),False,37,21,16,56.8,33.4,32.7,0.7,24.216216216216218,51.0,47.5,23.324324324324323,56.16216216216216,41.5,13.432432432432432,12.135135135135137,1.11,6.243243243243243,18.945945945945947,33.0,14.891891891891891,20.7027027027027,71.9,68.9,64.9,4.1,5.621621621621622,15.297297297297296,36.7,DNP,DNP,DNP,DNP
133,2012,Pittsburgh (AAC),False,39,22,17,56.4,36.1,29.7,6.4,25.153846153846157,55.48717948717949,45.3,23.46153846153846,53.256410256410255,44.1,15.205128205128204,12.692307692307692,1.2,5.871794871794871,17.58974358974359,33.4,12.384615384615383,17.71794871794872,69.9,69.0,65.5,3.5,6.333333333333333,18.128205128205128,34.9,DNP,DNP,DNP,DNP
134,2012,North Texas (Sun Belt),False,32,18,14,56.3,39.0,34.9,4.1,25.5625,58.90625,43.4,23.09375,56.84375,40.6,12.03125,14.5,0.83,5.75,18.28125,31.5,14.21875,19.96875,71.2,70.3,65.0,5.3,DNP,DNP,DNP,DNP,DNP,DNP,DNP
135,2012,Arkansas (SEC),True,32,18,14,56.3,33.8,37.6,-3.8,25.25,58.125,43.4,24.78125,57.09375,43.4,13.625,12.96875,1.05,5.9375,18.28125,32.5,14.9375,21.625,69.1,71.8,69.7,2.1,6.40625,18.125,35.3,DNP,DNP,DNP,DNP
136,2012,Quinnipiac (NEC),False,32,18,14,56.3,43.3,33.0,10.2,25.875,60.71875,42.6,22.59375,55.3125,40.8,12.40625,12.625,0.98,6.34375,18.1875,34.9,14.8125,23.21875,63.8,71.0,67.2,3.8,DNP,DNP,DNP,DNP,DNP,DNP,DNP
137,2012,UTSA (Southland),False,32,18,14,56.3,33.1,35.6,-2.5,24.78125,55.46875,44.7,23.71875,56.5625,41.9,13.53125,13.84375,0.98,7.875,24.34375,32.3,15.03125,20.21875,74.3,73.1,67.8,5.3,8.5,21.5625,39.4,DNP,DNP,DNP,DNP
138,2012,Delaware (CAA),False,32,18,14,56.3,37.0,38.7,-1.7,23.3125,54.6875,42.6,24.28125,61.8125,39.3,9.4375,12.875,0.73,5.6875,17.5625,32.4,17.03125,23.75,71.7,68.9,68.4,0.6,5.28125,16.96875,31.1,DNP,DNP,DNP,DNP
139,2012,Albany (NY) (America East),False,34,19,15,55.9,34.5,32.6,1.9,24.764705882352946,55.55882352941177,44.6,25.823529411764707,56.1764705882353,46.0,12.470588235294118,12.617647058823527,0.99,7.117647058823529,19.11764705882353,37.2,15.411764705882351,20.41176470588235,75.5,72.1,69.1,3.0,7.205882352941177,19.794117647058822,36.4,DNP,DNP,DNP,DNP
140,2012,Tennessee (SEC),True,34,19,15,55.9,36.6,33.7,2.9,23.794117647058822,54.3235294117647,43.8,23.08823529411765,56.02941176470589,41.2,12.823529411764708,13.705882352941176,0.94,5.323529411764706,15.647058823529411,34.0,14.441176470588236,20.558823529411764,70.2,68.8,65.2,3.6,6.735294117647059,19.08823529411765,35.3,DNP,DNP,DNP,DNP
141,2012,Oakland (Summit League),False,36,20,16,55.6,33.8,34.1,-0.3,26.30555555555556,58.44444444444444,45.0,28.63888888888889,58.69444444444444,48.8,13.22222222222222,11.944444444444445,1.11,8.0,20.27777777777778,39.5,17.944444444444443,24.36111111111111,73.7,79.9,78.6,1.2,9.305555555555555,24.86111111111111,37.4,DNP,DNP,DNP,DNP
142,2012,North Dakota St. (Summit League),False,31,17,14,54.8,32.8,31.5,1.3,25.967741935483872,53.193548387096776,48.8,23.41935483870968,54.0,43.4,13.580645161290322,12.387096774193548,1.1,5.838709677419355,15.806451612903226,36.9,14.774193548387096,20.483870967741936,72.1,73.1,68.4,4.8,6.419354838709677,17.129032258064516,37.5,DNP,DNP,DNP,DNP
143,2012,Tulsa (C-USA),False,31,17,14,54.8,36.3,30.7,5.6,22.90322580645161,50.87096774193548,45.0,22.193548387096776,53.03225806451613,41.8,11.129032258064516,14.774193548387096,0.75,5.193548387096774,14.548387096774194,35.7,15.96774193548387,23.451612903225808,68.1,67.5,64.5,3.0,5.741935483870968,14.935483870967742,38.4,DNP,DNP,DNP,DNP
144,2012,Southern U. (SWAC),False,31,17,14,54.8,33.2,39.4,-6.2,21.258064516129032,51.83870967741935,41.0,21.677419354838708,56.03225806451613,38.7,11.03225806451613,14.03225806451613,0.79,5.290322580645161,16.096774193548388,32.9,13.419354838709678,19.580645161290324,68.5,60.6,63.9,-3.3,DNP,DNP,DNP,DNP,DNP,DNP,DNP
145,2012,ETSU (ASUN),False,31,17,14,54.8,34.5,33.8,0.7,24.774193548387096,56.2258064516129,44.1,22.677419354838708,51.903225806451616,43.7,10.419354838709678,13.516129032258064,0.77,8.161290322580646,23.06451612903226,35.4,14.0,22.06451612903226,63.5,67.7,65.1,2.6,DNP,DNP,DNP,DNP,DNP,DNP,DNP
146,2012,Morehead St. (OVC),False,33,18,15,54.5,31.0,28.4,2.6,21.24242424242424,49.121212121212125,43.2,20.454545454545453,46.09090909090909,44.4,11.93939393939394,14.93939393939394,0.8,6.757575757575758,19.818181818181817,34.1,13.727272727272728,18.424242424242426,74.5,62.7,61.2,1.6,6.515151515151516,18.151515151515152,35.9,DNP,DNP,DNP,DNP
147,2012,Western Ill. (Summit League),False,33,18,15,54.5,29.1,30.8,-1.7,22.545454545454547,49.27272727272727,45.8,21.424242424242426,48.84848484848485,43.9,12.787878787878787,11.363636363636363,1.13,6.0,17.060606060606062,35.2,11.181818181818182,16.303030303030305,68.6,61.5,60.2,1.4,5.2727272727272725,13.363636363636363,39.5,DNP,DNP,DNP,DNP
148,2012,LSU (SEC),True,33,18,15,54.5,36.9,35.7,1.2,23.96969696969697,59.0,40.6,22.57575757575757,53.78787878787879,42.0,12.575757575757576,13.0,0.97,5.2727272727272725,16.515151515151516,31.9,12.181818181818182,17.636363636363637,69.1,65.4,64.2,1.2,5.242424242424242,16.060606060606062,32.6,DNP,DNP,DNP,DNP
149,2012,Indiana St. (MVC),False,33,18,15,54.5,32.6,33.4,-0.8,21.87878787878788,52.09090909090909,42.0,22.96969696969697,53.42424242424242,43.0,12.030303030303031,12.212121212121213,0.99,6.181818181818182,16.78787878787879,36.8,14.393939393939394,19.96969696969697,72.1,64.2,64.9,-0.6,6.090909090909091,17.818181818181817,34.2,DNP,DNP,DNP,DNP
150,2012,TCU (Mountain West),False,33,18,15,54.5,32.9,34.1,-1.2,24.818181818181817,57.09090909090909,43.5,25.51515151515152,53.39393939393939,47.8,13.484848484848484,13.787878787878787,0.98,5.878787878787879,15.727272727272728,37.4,15.303030303030305,22.151515151515152,69.1,72.2,72.1,0.1,7.242424242424242,20.24242424242424,35.8,DNP,DNP,DNP,DNP
