Year,Team,Power 5 School,Placement,Seed,Berth type,Overall rank,Win Pct,SCR MAR,REB MAR,FG%,FT%,3FG%,OPP FG%,OPP 3FG%,AST/TO Ratio
2018,Duke (ACC),True,8.0,2.0,At-large,6.0,78.4,14.7,8.1,49.2,71.0,37.2,40.5,32.0,1.41
2018,Nevada (Mountain West),False,16.0,7.0,At-large,27.0,78.4,9.5,-0.8,46.9,74.3,39.2,43.3,31.7,1.68
2018,Old Dominion (C-USA),False,DNP,DNP,DNP,DNP,78.1,10.5,4.0,44.7,69.2,35.7,40.7,33.8,1.45
2018,Arizona (Pac-12),True,64.0,4.0,Auto,16.0,77.1,8.8,7.4,50.4,76.0,36.9,43.5,35.8,1.24
2018,UNC Greensboro (SoCon),False,64.0,13.0,Auto,52.0,77.1,10.7,6.7,44.6,69.8,35.3,40.6,31.5,1.01
2018,Vermont (America East),False,DNP,DNP,DNP,DNP,77.1,8.9,4.3,48.8,75.4,40.1,43.8,34.2,1.21
2018,Houston (AAC),False,32.0,6.0,At-large,23.0,77.1,11.8,6.5,46.1,71.8,38.7,39.4,32.3,1.21
2018,Auburn (SEC),True,32.0,4.0,At-large,13.0,76.5,8.7,2.5,43.1,77.4,35.7,42.7,35.1,1.17
2018,Col. of Charleston (CAA),False,64.0,13.0,Auto,53.0,76.5,6.0,-0.6,46.0,75.4,36.0,43.2,34.4,1.14
2018,St. Bonaventure (Atlantic 10),False,64.0,11.0,At-large,42.0,76.5,6.3,0.7,45.1,75.2,38.6,42.1,32.1,1.21
2018,Rhode Island (Atlantic 10),False,32.0,7.0,At-large,28.0,76.5,7.2,0.0,45.5,69.7,35.2,45.3,33.2,1.43
2018,Montana (Big Sky),False,64.0,14.0,Auto,56.0,76.5,8.7,4.6,46.7,70.6,33.9,43.0,35.8,1.01
2018,Wichita St. (AAC),False,64.0,4.0,At-large,14.0,75.8,11.1,9.9,47.6,73.9,38.1,42.1,36.3,1.58
2018,Middle Tenn. (C-USA),False,DNP,DNP,DNP,DNP,75.8,8.8,5.4,47.1,74.2,37.2,43.1,31.4,1.13
2018,Buffalo (MAC),False,32.0,13.0,Auto,51.0,75.0,8.5,2.1,47.3,69.9,37.0,43.0,32.8,1.34
2018,Tennessee (SEC),True,32.0,3.0,At-large,10.0,74.3,8.1,2.0,44.0,75.7,38.0,40.9,31.8,1.3
2018,South Dakota (Summit League),False,DNP,DNP,DNP,DNP,74.3,12.2,3.6,47.6,75.0,35.5,41.0,32.9,1.19
2018,Ohio St. (Big Ten),True,32.0,5.0,At-large,20.0,73.5,8.6,4.9,48.0,73.1,35.3,41.7,35.1,1.25
2018,ETSU (SoCon),False,DNP,DNP,DNP,DNP,73.5,9.3,3.9,47.3,71.0,34.3,40.3,31.9,1.1
2018,Texas Tech (Big 12),True,8.0,3.0,At-large,12.0,73.0,9.8,3.6,46.0,70.4,35.9,40.1,32.3,1.16
2018,Belmont (OVC),False,DNP,DNP,DNP,DNP,72.7,8.4,2.0,48.6,73.9,37.6,43.0,33.5,1.29
2018,Penn (Ivy League),False,64.0,16.0,Auto,64.0,72.7,7.0,1.4,45.8,65.9,35.1,41.4,29.5,1.3
2018,Boise St. (Mountain West),False,DNP,DNP,DNP,DNP,71.9,9.1,8.1,46.1,73.8,37.9,42.7,32.7,0.99
2018,UC Santa Barbara (Big West),False,DNP,DNP,DNP,DNP,71.9,6.7,3.0,46.4,69.7,38.1,43.1,34.5,1.43
2018,Wright St. (Horizon),False,64.0,14.0,Auto,57.0,71.4,5.5,2.5,43.2,71.5,33.7,41.5,34.6,1.0
2018,Clemson (ACC),True,16.0,5.0,At-large,19.0,71.4,7.9,2.4,45.6,75.5,36.6,40.6,35.2,1.12
2018,Bucknell (Patriot),False,64.0,14.0,Auto,55.0,71.4,7.9,1.2,47.1,71.9,34.8,42.6,33.1,1.16
2018,Western Ky. (C-USA),False,DNP,DNP,DNP,DNP,71.1,8.0,2.1,49.2,71.7,35.1,42.9,35.6,1.17
2018,Idaho (Big Sky),False,DNP,DNP,DNP,DNP,71.0,6.3,6.3,46.8,73.5,40.8,41.9,34.7,1.12
2018,West Virginia (Big 12),True,16.0,5.0,At-large,18.0,70.3,10.5,3.6,43.6,76.6,35.3,42.6,38.0,1.33
2018,North Carolina (ACC),True,32.0,2.0,At-large,5.0,70.3,8.3,9.6,45.7,74.3,35.9,42.3,38.0,1.51
2018,Kentucky (SEC),True,16.0,5.0,Auto,17.0,70.3,6.5,5.1,47.2,69.8,35.7,40.4,30.1,1.02
2018,Northeastern (CAA),False,DNP,DNP,DNP,DNP,69.7,6.1,1.5,48.4,73.3,37.6,44.8,29.9,1.16
2018,Wagner (NEC),False,DNP,DNP,DNP,DNP,69.7,5.8,5.4,42.7,71.1,35.0,41.2,35.7,0.98
2018,Lipscomb (ASUN),False,64.0,15.0,Auto,59.0,69.7,4.4,3.2,45.3,71.8,32.8,44.9,34.1,1.05
2018,Furman (SoCon),False,DNP,DNP,DNP,DNP,69.7,10.9,0.2,47.0,71.3,35.6,43.3,31.6,1.38
2018,UMBC (America East),False,32.0,16.0,Auto,63.0,69.4,4.6,-1.2,44.3,64.6,38.7,43.9,34.4,1.24
2018,Marshall (C-USA),False,32.0,13.0,Auto,54.0,69.4,4.7,-5.0,46.7,76.4,35.8,44.1,35.5,1.29
2018,Albany (NY) (America East),False,DNP,DNP,DNP,DNP,68.8,6.0,7.1,45.7,75.4,36.7,44.6,32.9,1.09
2018,Miami (FL) (ACC),True,64.0,6.0,At-large,22.0,68.8,5.9,0.8,46.5,66.2,36.4,43.1,32.8,1.16
2018,Northern Ky. (Horizon),False,DNP,DNP,DNP,DNP,68.8,11.7,3.6,47.5,73.1,34.1,40.8,31.0,1.31
2018,Rider (MAAC),False,DNP,DNP,DNP,DNP,68.8,3.6,2.6,46.5,60.8,35.8,44.7,37.1,1.08
2018,Georgia St. (Sun Belt),False,64.0,15.0,Auto,60.0,68.6,7.4,-3.3,46.1,67.8,38.5,39.3,34.1,1.15
2018,BYU (WCC),False,DNP,DNP,DNP,DNP,68.6,6.5,1.3,48.2,75.0,34.7,44.9,33.6,1.32
2018,Northern Colo. (Big Sky),False,DNP,DNP,DNP,DNP,68.4,8.2,1.9,47.0,68.9,35.9,44.4,32.7,0.97
2018,Toledo (MAC),False,DNP,DNP,DNP,DNP,67.6,4.6,1.7,46.7,73.7,40.1,43.7,34.3,1.34
2018,Utah Valley (WAC),False,DNP,DNP,DNP,DNP,67.6,10.2,6.6,48.3,74.2,38.6,41.3,32.0,1.16
2018,Kansas St. (Big 12),True,8.0,9.0,At-large,34.0,67.6,4.1,-3.4,46.3,73.4,34.1,42.5,33.0,1.21
2018,Mississippi St. (SEC),True,DNP,DNP,DNP,DNP,67.6,5.6,2.0,46.5,69.1,31.9,41.8,33.2,1.02
2018,Penn St. (Big Ten),True,DNP,DNP,DNP,DNP,66.7,8.1,2.6,46.1,70.2,38.7,42.5,34.2,1.17
2018,Southern California (Pac-12),True,DNP,DNP,DNP,DNP,66.7,6.5,1.0,47.0,70.6,37.6,44.1,35.2,1.49
2018,Nebraska (Big Ten),True,DNP,DNP,DNP,DNP,66.7,3.7,-2.0,43.0,71.8,34.6,42.3,32.2,1.23
2018,San Diego St. (Mountain West),False,64.0,11.0,Auto,45.0,66.7,9.2,5.2,45.9,71.5,33.7,41.7,32.7,1.24
2018,UC Davis (Big West),False,DNP,DNP,DNP,DNP,66.7,4.4,-2.1,46.4,71.6,37.2,42.5,32.4,0.93
2018,Utah (Pac-12),True,DNP,DNP,DNP,DNP,65.7,5.0,-1.0,46.0,75.9,37.0,41.9,33.6,1.29
2018,Florida St. (ACC),True,8.0,9.0,At-large,38.0,65.7,7.2,2.7,46.8,69.1,35.0,41.7,35.5,1.15
2018,FGCU (ASUN),False,DNP,DNP,DNP,DNP,65.7,9.5,5.3,49.4,74.0,36.3,42.3,32.6,1.08
2018,Arkansas (SEC),True,64.0,7.0,At-large,26.0,65.7,4.9,-1.6,47.4,68.1,39.6,43.0,35.7,1.31
2018,Nicholls (Southland),False,DNP,DNP,DNP,DNP,65.6,7.2,1.1,47.2,71.7,35.7,44.1,33.5,0.97
2018,Fresno St. (Mountain West),False,DNP,DNP,DNP,DNP,65.6,8.1,2.6,49.0,69.4,39.4,43.4,36.6,1.08
2018,Grand Canyon (WAC),False,DNP,DNP,DNP,DNP,64.7,8.8,2.1,42.9,70.2,32.2,40.2,27.8,1.2
2018,Southeastern La. (Southland),False,DNP,DNP,DNP,DNP,64.7,2.4,-1.2,45.4,65.8,35.1,43.8,34.7,1.06
2018,Seton Hall (Big East),False,32.0,8.0,At-large,29.0,64.7,5.6,4.5,46.8,69.8,36.5,43.9,33.8,1.22
2018,Weber St. (Big Sky),False,DNP,DNP,DNP,DNP,64.5,7.7,-1.0,49.1,76.5,41.7,42.9,33.1,1.17
2018,Jacksonville St. (OVC),False,DNP,DNP,DNP,DNP,63.9,6.1,5.6,45.6,71.2,32.5,40.7,32.9,1.16
2018,Radford (Big South),False,64.0,16.0,Auto,65.0,63.9,2.4,3.1,42.5,72.5,34.9,43.2,35.0,1.0
2018,Oregon (Pac-12),True,DNP,DNP,DNP,DNP,63.9,5.9,3.0,45.8,76.3,35.7,43.3,35.6,1.28
2018,Davidson (Atlantic 10),False,64.0,12.0,Auto,48.0,63.6,8.5,1.1,48.0,79.8,38.9,43.9,35.0,1.75
2018,UCLA (Pac-12),True,68.0,11.0,At-large,41.0,63.6,5.2,2.7,46.0,72.0,38.1,42.3,34.6,1.24
2018,NC State (ACC),True,64.0,9.0,At-large,37.0,63.6,6.2,0.4,47.0,69.6,37.2,46.5,31.6,1.33
2018,TCU (Big 12),True,64.0,6.0,At-large,24.0,63.6,6.7,6.0,49.6,70.6,39.5,45.7,37.6,1.47
2018,Creighton (Big East),False,64.0,8.0,At-large,30.0,63.6,9.5,1.4,49.2,74.8,37.2,43.3,33.2,1.58
2018,Ga. Southern (Sun Belt),False,DNP,DNP,DNP,DNP,63.6,5.7,-0.8,43.0,66.4,34.1,42.6,32.3,0.9
2018,Canisius (MAAC),False,DNP,DNP,DNP,DNP,63.6,5.2,-0.5,46.4,71.1,34.8,44.8,32.1,1.28
2018,Virginia Tech (ACC),True,64.0,8.0,At-large,31.0,63.6,7.6,-1.6,49.9,70.9,38.8,43.0,34.7,1.37
2018,Eastern Mich. (MAC),False,DNP,DNP,DNP,DNP,62.9,4.9,-0.4,46.4,68.3,33.5,40.4,35.1,1.01
2018,Texas A&M (SEC),True,16.0,7.0,At-large,25.0,62.9,4.7,6.5,46.0,66.1,32.9,40.7,32.6,1.13
2018,Navy (Patriot),False,DNP,DNP,DNP,DNP,62.5,2.3,5.4,44.4,71.9,33.1,45.2,36.4,1.0
2018,Cal St. Fullerton (Big West),False,64.0,15.0,Auto,61.0,62.5,2.3,1.5,46.7,72.9,33.4,41.3,34.6,0.89
2018,Arizona St. (Pac-12),True,68.0,11.0,At-large,43.0,62.5,7.8,-1.4,46.3,73.3,36.3,43.8,34.2,1.34
2018,Syracuse (ACC),True,16.0,11.0,At-large,44.0,62.2,2.9,3.8,41.7,73.6,31.8,39.1,31.8,0.86
2018,Wofford (SoCon),False,DNP,DNP,DNP,DNP,61.8,5.1,0.3,47.3,77.9,41.3,44.9,35.7,1.26
2018,UNC Asheville (Big South),False,DNP,DNP,DNP,DNP,61.8,1.7,1.0,47.5,74.1,39.4,45.0,34.3,1.11
2018,Memphis (AAC),False,DNP,DNP,DNP,DNP,61.8,-0.4,1.6,45.2,69.0,31.7,43.2,37.0,0.95
2018,Washington (Pac-12),True,DNP,DNP,DNP,DNP,61.8,1.6,-2.5,45.8,70.1,34.6,44.7,33.5,0.88
2018,Florida (SEC),True,32.0,6.0,At-large,21.0,61.8,6.6,-2.2,43.2,71.8,37.0,42.8,35.2,1.33
2018,UT Arlington (Sun Belt),False,DNP,DNP,DNP,DNP,61.8,4.1,3.3,45.1,69.0,35.9,41.2,33.5,1.07
2018,Tulsa (AAC),False,DNP,DNP,DNP,DNP,61.3,2.6,3.0,43.6,72.5,34.8,42.0,34.3,0.98
2018,William & Mary (CAA),False,DNP,DNP,DNP,DNP,61.3,3.4,0.5,51.1,81.0,43.4,48.7,36.3,1.43
2018,Hofstra (CAA),False,DNP,DNP,DNP,DNP,61.3,2.2,2.0,46.5,68.2,37.5,47.7,36.3,1.23
2018,Winthrop (Big South),False,DNP,DNP,DNP,DNP,61.3,7.9,1.8,47.6,72.2,37.4,41.8,33.3,1.06
2018,Louisville (ACC),True,DNP,DNP,DNP,DNP,61.1,5.3,-0.4,45.3,73.6,37.1,41.3,32.9,1.15
2018,Bradley (MVC),False,DNP,DNP,DNP,DNP,60.6,2.6,2.6,43.0,70.7,35.4,40.5,33.0,1.01
2018,UNLV (Mountain West),False,DNP,DNP,DNP,DNP,60.6,5.3,5.6,48.9,70.5,33.4,43.1,35.2,1.13
2018,UAB (C-USA),False,DNP,DNP,DNP,DNP,60.6,7.1,6.7,48.8,75.0,34.5,42.4,34.2,1.28
2018,Wyoming (Mountain West),False,DNP,DNP,DNP,DNP,60.6,1.1,-4.2,44.6,73.8,34.5,44.4,37.1,1.15
2018,Southern Ill. (MVC),False,DNP,DNP,DNP,DNP,60.6,0.8,-1.5,46.2,69.6,35.6,43.8,33.3,1.1
2018,Missouri (SEC),True,64.0,8.0,At-large,32.0,60.6,4.6,4.3,45.0,73.4,38.3,40.8,32.8,0.95
2018,Providence (Big East),False,64.0,10.0,At-large,35.0,60.0,0.9,-0.6,44.1,70.4,33.2,44.4,32.2,1.13
2018,Butler (Big East),False,32.0,10.0,At-large,33.0,60.0,6.4,1.7,47.3,77.6,35.7,44.9,37.3,1.25
2018,Marquette (Big East),False,DNP,DNP,DNP,DNP,60.0,2.8,-1.3,47.5,80.5,41.7,47.8,35.9,1.28
2018,Liberty (Big South),False,DNP,DNP,DNP,DNP,59.5,7.2,3.8,46.2,79.2,37.3,41.6,36.6,1.19
2018,Maryland (Big Ten),True,DNP,DNP,DNP,DNP,59.4,6.2,4.8,47.8,75.5,37.1,40.9,33.7,1.03
2018,Ball St. (MAC),False,DNP,DNP,DNP,DNP,59.4,1.5,1.6,45.2,70.5,33.7,42.5,36.1,1.07
2018,UCF (AAC),False,DNP,DNP,DNP,DNP,59.4,1.0,0.7,42.4,64.1,32.9,40.1,33.1,0.79
2018,Portland St. (Big Sky),False,DNP,DNP,DNP,DNP,58.8,5.9,1.3,44.3,70.4,34.0,47.5,36.7,1.27
2018,San Diego (WCC),False,DNP,DNP,DNP,DNP,58.8,3.6,-0.4,45.2,71.1,36.4,41.5,30.3,1.07
2018,Seattle U (WAC),False,DNP,DNP,DNP,DNP,58.8,3.6,3.3,44.6,73.8,37.0,40.7,35.0,0.96
2018,Iona (MAAC),False,64.0,15.0,Auto,62.0,58.8,2.9,-4.0,46.1,73.8,38.3,46.1,35.8,1.37
2018,Sam Houston (Southland),False,DNP,DNP,DNP,DNP,58.3,2.6,3.9,42.6,71.5,33.7,43.4,32.5,1.11
2018,Oklahoma St. (Big 12),True,DNP,DNP,DNP,DNP,58.3,3.3,1.6,43.1,75.7,34.8,43.7,36.7,1.11
2018,Notre Dame (ACC),True,DNP,DNP,DNP,DNP,58.3,6.3,2.3,44.3,75.8,35.8,42.4,35.0,1.46
2018,Central Mich. (MAC),False,DNP,DNP,DNP,DNP,58.3,4.8,1.0,43.6,80.6,34.3,44.5,34.8,1.18
2018,Saint Francis (PA) (NEC),False,DNP,DNP,DNP,DNP,58.1,3.1,-2.4,46.6,76.2,37.3,46.1,35.0,1.16
2018,Colgate (Patriot),False,DNP,DNP,DNP,DNP,57.6,2.4,-1.4,43.7,77.4,36.1,45.3,36.7,1.17
2018,Hartford (America East),False,DNP,DNP,DNP,DNP,57.6,0.2,-1.5,45.4,67.8,34.5,43.9,34.2,1.08
2018,Lamar University (Southland),False,DNP,DNP,DNP,DNP,57.6,6.2,2.0,43.1,65.7,34.3,44.7,34.2,1.04
2018,Niagara (MAAC),False,DNP,DNP,DNP,DNP,57.6,-0.6,0.1,44.4,72.8,35.8,46.0,38.0,1.06
2018,Tennessee Tech (OVC),False,DNP,DNP,DNP,DNP,57.6,0.8,-1.0,43.9,68.0,34.7,43.7,32.5,1.0
2018,Oakland (Horizon),False,DNP,DNP,DNP,DNP,57.6,1.9,0.5,45.0,77.0,35.2,45.0,37.3,1.27
2018,N.C. A&T (MEAC),False,DNP,DNP,DNP,DNP,57.1,0.5,1.1,46.2,71.1,30.1,45.7,33.0,1.11
2018,UTSA (C-USA),False,DNP,DNP,DNP,DNP,57.1,3.2,1.7,43.7,67.5,36.1,41.6,34.4,1.12
2018,Eastern Wash. (Big Sky),False,DNP,DNP,DNP,DNP,57.1,2.8,-0.5,46.4,76.4,37.4,44.6,35.8,1.1
2018,Hawaii (Big West),False,DNP,DNP,DNP,DNP,56.7,1.1,1.0,44.2,68.7,33.0,44.1,33.2,1.06
2018,San Francisco (WCC),False,DNP,DNP,DNP,DNP,56.4,0.1,0.8,42.2,67.6,33.8,43.4,32.7,1.13
2018,Towson (CAA),False,DNP,DNP,DNP,DNP,56.3,5.2,5.4,46.7,68.7,36.1,43.0,34.0,0.94
2018,Oklahoma (Big 12),True,64.0,10.0,At-large,40.0,56.3,3.3,0.0,46.3,74.6,35.9,44.3,36.2,1.12
2018,Harvard (Ivy League),False,DNP,DNP,DNP,DNP,56.3,1.7,2.6,43.0,77.5,35.3,42.2,34.2,0.91
2018,Bethune-Cookman (MEAC),False,DNP,DNP,DNP,DNP,56.3,2.5,3.3,44.3,70.1,31.8,42.5,33.0,0.99
2018,Mount St. Mary's (NEC),False,DNP,DNP,DNP,DNP,56.3,0.9,-8.9,45.5,73.3,37.9,45.0,34.7,1.27
2018,New Mexico (Mountain West),False,DNP,DNP,DNP,DNP,55.9,4.5,-4.2,45.5,77.7,37.5,48.4,37.8,1.28
2018,Austin Peay (OVC),False,DNP,DNP,DNP,DNP,55.9,1.9,3.0,45.5,65.1,34.1,46.4,36.3,0.95
2018,Baylor (Big 12),True,DNP,DNP,DNP,DNP,55.9,5.9,6.0,46.9,73.4,35.7,41.5,33.7,1.11
2018,Texas (Big 12),True,64.0,10.0,At-large,39.0,55.9,3.3,0.1,43.9,66.5,32.0,42.5,33.2,0.99
2018,Mercer (SoCon),False,DNP,DNP,DNP,DNP,55.9,5.5,5.4,47.3,76.0,38.3,43.7,35.6,1.16
2018,Alabama (SEC),True,32.0,9.0,At-large,36.0,55.6,1.7,0.3,46.1,67.0,32.6,41.6,32.8,0.89
2018,UIC (Horizon),False,DNP,DNP,DNP,DNP,55.6,3.1,1.4,45.0,73.4,34.7,40.6,32.0,0.83
2018,Grambling (SWAC),False,DNP,DNP,DNP,DNP,54.8,-2.1,1.1,42.0,71.1,32.8,43.5,31.8,0.72
2018,Georgia (SEC),True,DNP,DNP,DNP,DNP,54.5,1.4,5.4,42.0,69.9,31.8,39.4,33.2,0.96
2018,Illinois St. (MVC),False,DNP,DNP,DNP,DNP,54.5,-1.6,-3.5,42.4,68.3,34.1,42.6,31.1,1.07
2018,VCU (Atlantic 10),False,DNP,DNP,DNP,DNP,54.5,1.1,1.5,45.8,69.1,35.2,45.0,35.1,1.14
2018,LSU (SEC),True,DNP,DNP,DNP,DNP,54.5,2.9,-0.9,47.6,73.1,34.6,45.5,35.3,1.22
2018,Missouri St. (MVC),False,DNP,DNP,DNP,DNP,54.5,3.5,5.8,43.6,71.5,33.1,41.0,33.1,1.11
2018,Purdue Fort Wayne (Summit League),False,DNP,DNP,DNP,DNP,54.5,5.5,-0.6,46.0,72.0,36.6,46.2,35.4,1.25
2018,Stanford (Pac-12),True,DNP,DNP,DNP,DNP,54.3,0.9,5.7,46.1,68.5,36.9,43.3,35.1,0.89
2018,N.C. Central (MEAC),False,68.0,16.0,Auto,67.0,54.3,2.7,4.8,46.1,68.7,33.1,41.7,33.0,1.1
2018,Hampton (MEAC),False,DNP,DNP,DNP,DNP,54.3,2.9,1.5,44.6,77.7,31.6,42.0,32.8,1.18
2018,Boston College (ACC),True,DNP,DNP,DNP,DNP,54.3,1.8,2.1,45.0,74.1,35.9,44.5,36.1,1.12
2018,Lehigh (Patriot),False,DNP,DNP,DNP,DNP,53.3,0.1,-0.2,45.3,77.7,40.6,44.8,34.5,1.13
2018,Western Mich. (MAC),False,DNP,DNP,DNP,DNP,53.1,1.7,1.1,43.9,72.7,34.4,45.4,37.2,1.18
2018,Evansville (MVC),False,DNP,DNP,DNP,DNP,53.1,1.5,1.1,44.2,77.5,41.1,42.0,33.8,0.97
2018,Colorado (Pac-12),True,DNP,DNP,DNP,DNP,53.1,-0.9,3.4,44.0,72.9,35.9,42.3,35.7,0.91
2018,Campbell (Big South),False,DNP,DNP,DNP,DNP,52.9,5.0,-1.9,47.7,75.0,38.8,44.5,33.9,1.2
2018,North Texas (C-USA),False,DNP,DNP,DNP,DNP,52.6,3.3,3.9,45.1,66.0,35.6,42.6,32.8,0.97
2018,Yale (Ivy League),False,DNP,DNP,DNP,DNP,51.6,0.8,-0.3,46.3,72.2,33.2,46.0,33.9,1.25
2018,Indiana (Big Ten),True,DNP,DNP,DNP,DNP,51.6,1.6,1.5,45.6,65.7,32.2,44.1,36.7,1.13
2018,Fairfield (MAAC),False,DNP,DNP,DNP,DNP,51.5,-1.3,-2.8,43.9,71.0,33.9,45.5,39.3,1.16
2018,Louisiana Tech (C-USA),False,DNP,DNP,DNP,DNP,51.5,4.2,-0.5,44.6,72.5,37.5,44.1,36.2,1.16
2018,Saint Louis (Atlantic 10),False,DNP,DNP,DNP,DNP,51.5,0.4,4.1,42.2,65.2,32.3,42.8,35.0,0.94
2018,South Carolina (SEC),True,DNP,DNP,DNP,DNP,51.5,1.1,3.1,39.8,70.0,33.9,42.4,33.3,0.93
2018,SMU (AAC),False,DNP,DNP,DNP,DNP,51.5,5.4,0.4,44.4,68.6,37.9,42.2,33.8,1.24
2018,Temple (AAC),False,DNP,DNP,DNP,DNP,51.5,-0.5,-4.1,42.5,68.2,35.0,43.8,32.4,1.18
2018,UC Irvine (Big West),False,DNP,DNP,DNP,DNP,51.4,2.6,7.5,43.7,70.8,33.5,38.9,32.8,0.88
2018,LIU (NEC),False,68.0,16.0,Auto,66.0,51.4,0.6,1.5,45.5,69.6,34.2,44.0,32.6,0.89
2018,Central Ark. (Southland),False,DNP,DNP,DNP,DNP,51.4,1.5,-3.5,45.3,73.5,35.6,44.7,36.0,1.17
2018,Drake (MVC),False,DNP,DNP,DNP,DNP,50.0,0.3,-2.3,43.7,77.0,36.4,45.1,33.7,1.22
2018,Kent St. (MAC),False,DNP,DNP,DNP,DNP,50.0,-0.6,0.7,42.5,72.8,32.6,44.7,33.7,0.89
2018,Utah St. (Mountain West),False,DNP,DNP,DNP,DNP,50.0,0.7,-0.3,45.4,70.5,36.4,44.9,36.0,1.07
2018,Bowling Green (MAC),False,DNP,DNP,DNP,DNP,50.0,-1.9,1.8,42.1,73.2,34.9,45.8,36.8,1.04
2018,Abilene Christian (Southland),False,DNP,DNP,DNP,DNP,50.0,2.5,-0.4,46.4,70.1,32.5,43.8,32.6,1.05
2018,Duquesne (Atlantic 10),False,DNP,DNP,DNP,DNP,50.0,2.3,1.7,42.7,68.5,35.0,45.3,33.5,1.0
2018,Saint Joseph's (Atlantic 10),False,DNP,DNP,DNP,DNP,50.0,1.9,-1.1,42.3,68.7,33.7,42.0,33.7,1.4
2018,Oregon St. (Pac-12),True,DNP,DNP,DNP,DNP,50.0,2.8,2.8,46.7,70.8,32.9,43.2,34.8,1.12
2018,ULM (Sun Belt),False,DNP,DNP,DNP,DNP,50.0,1.5,-0.9,43.5,71.7,36.0,42.9,34.4,1.17
2018,UNI (MVC),False,DNP,DNP,DNP,DNP,50.0,2.1,1.8,42.0,72.1,33.5,41.6,36.0,0.95
2018,Tennessee St. (OVC),False,DNP,DNP,DNP,DNP,50.0,-0.4,-0.4,42.5,73.9,33.5,43.1,35.7,0.74
2018,Georgetown (Big East),False,DNP,DNP,DNP,DNP,50.0,1.9,4.7,45.4,77.5,36.6,43.9,34.8,1.14
2018,Denver (Summit League),False,DNP,DNP,DNP,DNP,50.0,0.1,6.0,47.3,69.4,40.0,43.4,33.5,1.0
2018,Milwaukee (Horizon),False,DNP,DNP,DNP,DNP,48.5,0.0,1.2,44.6,67.4,33.4,43.5,37.7,1.04
2018,St. John's (NY) (Big East),False,DNP,DNP,DNP,DNP,48.5,0.5,-5.9,43.4,74.1,32.9,42.0,36.9,1.07
2018,George Mason (Atlantic 10),False,DNP,DNP,DNP,DNP,48.5,-3.8,1.2,43.2,74.2,32.6,45.1,35.3,0.89
2018,Troy (Sun Belt),False,DNP,DNP,DNP,DNP,48.5,2.0,-0.2,43.9,73.6,33.7,43.4,34.1,1.07
2018,New Orleans (Southland),False,DNP,DNP,DNP,DNP,48.5,-0.8,1.6,45.3,67.3,35.8,46.2,37.1,0.97
2018,Robert Morris (NEC),False,DNP,DNP,DNP,DNP,48.5,-1.9,-1.3,41.1,66.7,33.2,44.8,32.8,0.78
2018,Charleston So. (Big South),False,DNP,DNP,DNP,DNP,48.4,3.2,1.6,44.7,72.3,33.0,43.4,38.3,0.9
2018,Boston U. (Patriot),False,DNP,DNP,DNP,DNP,48.4,-1.3,0.1,46.2,63.9,37.3,45.0,35.4,0.98
