Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,ASTPG,TOPG,AST/TO Ratio,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,3FGPG,3FGAPG,3FG%
2011,Notre Dame (AAC),False,34,27,7,79.4,37.1,32.7,4.4,24.794117647058822,53.88235294117647,46.0,23.970588235294116,58.705882352941174,40.8,16.558823529411764,10.705882352941176,1.55,6.882352941176471,19.470588235294116,35.3,17.61764705882353,24.323529411764707,72.4,75.2,65.5,9.7,8.029411764705882,20.823529411764707,38.6
2011,Arizona (Pac-12),True,38,30,8,78.9,34.7,30.7,4.0,25.5,54.31578947368421,46.9,24.736842105263158,55.6578947368421,44.4,14.105263157894736,12.736842105263158,1.11,4.605263157894737,15.736842105263158,29.3,17.657894736842106,23.657894736842106,74.6,76.4,67.9,8.6,7.7894736842105265,19.605263157894736,39.7
2011,North Carolina (ACC),True,37,29,8,78.4,42.6,36.3,6.4,28.216216216216218,62.648648648648646,45.0,25.62162162162162,63.21621621621622,40.5,15.486486486486486,13.324324324324325,1.16,7.216216216216216,21.783783783783782,33.1,15.945945945945946,23.72972972972973,67.2,77.5,68.8,8.7,5.135135135135135,15.675675675675675,32.8
2011,Richmond (Atlantic 10),False,37,29,8,78.4,33.0,35.1,-2.1,24.91891891891892,54.24324324324324,45.9,22.486486486486488,55.486486486486484,40.5,14.81081081081081,10.35135135135135,1.43,5.081081081081081,16.594594594594593,30.6,12.054054054054054,17.54054054054054,68.7,69.6,61.2,8.4,7.756756756756757,19.83783783783784,39.1
2011,Florida (SEC),True,37,29,8,78.4,37.4,31.9,5.5,26.16216216216216,56.2972972972973,46.5,23.56756756756757,56.08108108108108,42.0,14.08108108108108,12.216216216216216,1.15,5.783783783783784,18.62162162162162,31.1,13.45945945945946,20.10810810810811,66.9,72.1,63.4,8.7,6.297297297297297,17.864864864864863,35.2
2011,Wichita St. (MVC),False,37,29,8,78.4,37.5,29.1,8.4,25.783783783783782,55.054054054054056,46.8,21.56756756756757,52.86486486486486,40.8,15.45945945945946,12.486486486486486,1.24,5.27027027027027,15.594594594594595,33.8,14.108108108108109,18.91891891891892,74.6,72.7,61.6,11.1,7.027027027027027,19.81081081081081,35.5
2011,Princeton (Ivy League),False,32,25,7,78.1,34.5,30.4,4.1,24.625,53.0,46.5,22.53125,53.15625,42.4,13.34375,12.15625,1.1,4.625,14.03125,33.0,13.9375,19.03125,73.2,69.2,63.0,6.2,6.03125,16.59375,36.3
2011,UConn (AAC),False,41,32,9,78.0,39.7,35.3,4.4,25.682926829268293,59.24390243902439,43.4,23.73170731707317,60.4390243902439,39.3,13.024390243902438,11.365853658536585,1.15,6.365853658536586,19.463414634146343,32.7,15.292682926829269,20.048780487804876,76.3,72.4,64.9,7.5,5.7073170731707314,17.341463414634145,32.9
2011,Texas (Big 12),True,36,28,8,77.8,40.3,34.0,6.4,26.5,58.30555555555556,45.5,22.666666666666668,58.583333333333336,38.7,13.472222222222221,11.805555555555555,1.14,4.5,15.277777777777779,29.5,16.444444444444443,25.13888888888889,65.4,75.0,62.2,12.9,5.583333333333333,14.86111111111111,37.6
2011,Syracuse (AAC),False,35,27,8,77.1,37.4,33.8,3.6,26.742857142857144,56.65714285714286,47.2,22.514285714285716,57.142857142857146,39.4,16.17142857142857,12.371428571428572,1.31,6.9714285714285715,22.142857142857142,31.5,13.542857142857143,20.37142857142857,66.5,73.4,63.3,10.1,6.3428571428571425,17.942857142857143,35.4
2011,Harvard (Ivy League),False,30,23,7,76.7,32.2,29.9,2.3,23.6,49.733333333333334,47.5,23.866666666666667,55.13333333333333,43.3,14.3,13.266666666666667,1.08,6.3,17.266666666666666,36.5,17.433333333333334,21.566666666666666,80.8,71.5,64.4,7.0,6.833333333333333,18.1,37.8
2011,Temple (Atlantic 10),False,34,26,8,76.5,35.8,33.3,2.5,25.529411764705884,57.14705882352941,44.7,23.235294117647058,56.11764705882353,41.4,15.029411764705882,10.823529411764707,1.39,5.5,15.382352941176471,35.8,13.470588235294118,19.294117647058822,69.8,70.6,62.5,8.1,6.0588235294117645,17.147058823529413,35.3
2011,Purdue (Big Ten),True,34,26,8,76.5,35.5,33.6,1.9,25.735294117647058,57.55882352941177,44.7,22.647058823529413,54.64705882352941,41.4,15.823529411764707,10.411764705882353,1.52,4.970588235294118,15.235294117647058,32.6,14.147058823529411,19.794117647058822,71.5,72.5,61.9,10.7,6.911764705882353,18.970588235294116,36.4
2011,Kentucky (SEC),True,38,29,9,76.3,37.4,33.8,3.6,26.36842105263158,57.44736842105263,45.9,22.710526315789473,57.578947368421055,39.4,12.68421052631579,10.68421052631579,1.19,5.526315789473684,17.07894736842105,32.4,14.736842105263158,20.763157894736842,71.0,74.9,63.5,11.4,7.394736842105263,18.605263157894736,39.7
2011,Fairfield (MAAC),False,33,25,8,75.8,36.2,33.7,2.5,23.545454545454547,54.39393939393939,43.3,21.303030303030305,53.21212121212121,40.0,13.696969696969697,13.848484848484848,0.99,4.909090909090909,15.363636363636363,32.0,13.848484848484848,21.181818181818183,65.4,65.2,58.3,6.8,,,
2011,Cleveland St. (Horizon),False,36,27,9,75.0,33.7,34.9,-1.2,23.86111111111111,55.0,43.4,21.833333333333332,52.77777777777778,41.4,11.86111111111111,11.444444444444445,1.04,5.277777777777778,16.305555555555557,32.4,16.694444444444443,22.833333333333332,73.1,71.0,63.6,7.4,6.583333333333333,19.305555555555557,34.1
2011,Xavier (Atlantic 10),False,32,24,8,75.0,35.3,31.0,4.3,24.5,53.125,46.1,22.09375,54.46875,40.6,13.25,12.0625,1.1,6.5,19.15625,33.9,17.65625,23.625,74.7,72.1,64.6,7.5,5.40625,16.4375,32.9
2011,Missouri St. (MVC),False,35,26,9,74.3,33.2,29.7,3.5,24.057142857142857,53.08571428571429,45.3,22.97142857142857,51.2,44.9,13.257142857142858,10.342857142857143,1.28,5.114285714285714,14.714285714285714,34.8,14.8,20.285714285714285,73.0,69.8,63.1,6.7,6.914285714285715,18.4,37.6
2011,Cincinnati (AAC),False,35,26,9,74.3,35.3,31.1,4.3,24.228571428571428,55.4,43.7,21.0,51.142857142857146,41.1,14.2,11.457142857142857,1.24,4.885714285714286,15.114285714285714,32.3,14.17142857142857,21.2,66.8,68.9,59.6,9.3,6.285714285714286,18.6,33.8
2011,Butler (Horizon),False,38,28,10,73.7,35.2,32.1,3.1,24.18421052631579,55.8421052631579,43.3,22.236842105263158,52.473684210526315,42.4,11.894736842105264,10.947368421052632,1.09,6.026315789473684,18.605263157894736,32.4,15.263157894736842,21.026315789473685,72.6,71.2,64.1,7.1,7.605263157894737,21.63157894736842,35.2
2011,Wisconsin (Big Ten),True,34,25,9,73.5,32.0,28.5,3.5,23.470588235294116,53.1764705882353,44.1,20.735294117647058,48.44117647058823,42.8,13.0,7.588235294117647,1.71,5.264705882352941,14.235294117647058,37.0,12.823529411764707,15.676470588235293,81.8,67.9,58.6,9.4,8.176470588235293,21.88235294117647,37.4
2011,Saint Mary's (CA) (WCC),False,34,25,9,73.5,34.7,30.6,4.0,27.823529411764707,57.38235294117647,48.5,23.794117647058822,53.94117647058823,44.1,16.5,11.205882352941176,1.47,4.970588235294118,13.764705882352942,36.1,14.735294117647058,19.41176470588235,75.9,78.9,66.3,12.7,8.558823529411764,21.941176470588236,39.0
2011,Bucknell (Patriot),False,34,25,9,73.5,33.8,34.2,-0.4,24.323529411764707,54.55882352941177,44.6,21.970588235294116,55.529411764705884,39.6,14.470588235294118,11.176470588235293,1.29,6.4411764705882355,20.323529411764707,31.7,14.676470588235293,18.61764705882353,78.8,70.2,63.9,6.3,6.882352941176471,17.205882352941178,40.0
2011,Hampton (MEAC),False,33,24,9,72.7,35.5,39.9,-4.4,22.606060606060606,55.84848484848485,40.5,21.78787878787879,56.78787878787879,38.4,11.727272727272727,12.484848484848484,0.94,5.454545454545454,17.181818181818183,31.7,14.909090909090908,23.0,64.8,66.6,62.7,3.8,6.454545454545454,19.939393939393938,32.4
2011,Texas A&M (Big 12),True,33,24,9,72.7,36.2,29.9,6.2,22.96969696969697,52.09090909090909,44.1,21.272727272727273,51.60606060606061,41.2,13.454545454545455,12.909090909090908,1.04,5.424242424242424,17.151515151515152,31.6,16.87878787878788,24.21212121212121,69.7,68.3,60.9,7.4,5.484848484848484,16.181818181818183,33.9
2011,UNLV (Mountain West),False,33,24,9,72.7,34.9,33.5,1.4,25.515151515151516,55.63636363636363,45.9,21.333333333333332,52.63636363636363,40.5,15.363636363636363,12.545454545454545,1.22,5.7272727272727275,17.424242424242426,32.9,15.0,21.757575757575758,68.9,71.6,62.9,8.7,5.575757575757576,16.90909090909091,33.0
2011,Murray St. (OVC),False,32,23,9,71.9,32.2,29.9,2.3,23.03125,50.1875,45.9,21.5,49.5625,43.4,13.53125,14.0,0.97,4.9375,14.09375,35.0,16.5,23.59375,69.9,68.6,61.8,6.7,6.0,15.8125,37.9
2011,Vermont (America East),False,32,23,9,71.9,38.4,31.8,6.6,24.34375,54.40625,44.7,22.21875,56.625,39.2,12.34375,13.4375,0.92,5.875,18.15625,32.4,13.6875,20.25,67.6,67.1,61.6,5.5,,,
2011,Memphis (C-USA),False,35,25,10,71.4,35.6,34.8,0.8,25.457142857142856,56.4,45.1,23.65714285714286,56.8,41.6,14.628571428571428,15.285714285714286,0.96,5.857142857142857,17.771428571428572,33.0,15.2,22.34285714285714,68.0,72.1,68.3,3.8,6.0,18.257142857142856,32.9
2011,Oakland (Summit League),False,35,25,10,71.4,39.0,34.1,5.0,30.057142857142857,61.05714285714286,49.2,28.114285714285714,63.34285714285714,44.4,16.228571428571428,13.514285714285714,1.2,6.6571428571428575,18.34285714285714,36.3,17.17142857142857,23.857142857142858,72.0,85.5,76.9,8.6,8.2,21.914285714285715,37.4
2011,UTEP (C-USA),False,35,25,10,71.4,33.8,36.2,-2.4,25.085714285714285,53.91428571428571,46.5,22.4,55.94285714285714,40.0,15.371428571428572,12.514285714285714,1.23,6.285714285714286,20.514285714285716,30.6,14.714285714285714,21.97142857142857,67.0,70.6,63.6,7.0,5.685714285714286,15.628571428571428,36.4
2011,Louisville (AAC),False,35,25,10,71.4,36.3,36.2,0.1,27.114285714285714,59.91428571428571,45.3,21.771428571428572,55.285714285714285,39.4,17.37142857142857,13.114285714285714,1.32,5.685714285714286,18.257142857142856,31.1,11.885714285714286,17.914285714285715,66.3,74.9,64.5,10.4,8.82857142857143,24.4,36.2
2011,Gonzaga (WCC),False,35,25,10,71.4,37.5,31.0,6.5,26.62857142857143,55.628571428571426,47.9,22.457142857142856,55.628571428571426,40.4,15.485714285714286,13.542857142857143,1.14,7.228571428571429,19.8,36.5,17.62857142857143,23.142857142857142,76.2,76.7,65.9,10.8,5.8,15.657142857142857,37.0
2011,Morehead St. (OVC),False,35,25,10,71.4,37.5,28.3,9.1,24.314285714285713,53.542857142857144,45.4,21.0,50.17142857142857,41.9,12.114285714285714,15.0,0.81,7.0,19.2,36.5,14.457142857142857,21.457142857142856,67.4,68.9,61.8,7.1,5.828571428571428,17.17142857142857,33.9
2011,UAB (C-USA),False,31,22,9,71.0,35.8,33.4,2.4,24.387096774193548,55.645161290322584,43.8,22.548387096774192,54.58064516129032,41.3,13.548387096774194,12.483870967741936,1.09,5.032258064516129,16.225806451612904,31.0,11.870967741935484,16.548387096774192,71.7,68.4,62.6,5.8,7.709677419354839,22.516129032258064,34.2
2011,American (Patriot),False,31,22,9,71.0,33.7,30.6,3.1,23.096774193548388,51.67741935483871,44.7,21.903225806451612,52.064516129032256,42.1,13.870967741935484,11.161290322580646,1.24,5.645161290322581,15.64516129032258,36.1,13.903225806451612,19.35483870967742,71.8,66.2,63.6,2.5,6.064516129032258,17.967741935483872,33.8
2011,Col. of Charleston (SoCon),False,37,26,11,70.3,34.5,35.3,-0.8,28.027027027027028,58.729729729729726,47.7,26.18918918918919,59.945945945945944,43.7,13.432432432432432,12.108108108108109,1.11,5.756756756756757,16.945945945945947,34.0,11.91891891891892,16.08108108108108,74.1,76.2,69.0,7.2,8.27027027027027,22.56756756756757,36.6
2011,VCU (CAA),False,40,28,12,70.0,32.3,36.4,-4.1,24.2,55.7,43.4,24.275,55.0,44.1,14.575,11.3,1.29,5.55,16.525,33.6,14.725,20.6,71.5,71.6,66.8,4.8,8.475,22.925,37.0
2011,Quinnipiac (NEC),False,32,22,10,68.8,42.5,33.2,9.3,26.46875,61.84375,42.8,22.375,53.4375,41.9,15.5625,12.5,1.25,5.6875,16.90625,33.6,13.3125,21.78125,61.1,71.7,67.4,4.3,5.46875,15.875,34.4
2011,Southern Miss. (C-USA),False,32,22,10,68.8,38.4,30.8,7.6,25.78125,56.90625,45.3,22.21875,53.125,41.8,11.875,11.84375,1.0,6.875,19.3125,35.6,17.15625,23.5,73.0,74.1,65.4,8.7,5.375,14.625,36.8
2011,Washington (Pac-12),True,35,24,11,68.6,39.1,34.8,4.2,30.314285714285713,64.57142857142857,46.9,24.114285714285714,57.628571428571426,41.8,16.942857142857143,12.17142857142857,1.39,5.228571428571429,15.942857142857143,32.8,13.714285714285714,20.34285714285714,67.4,83.1,70.7,12.4,8.714285714285714,23.457142857142856,37.1
2011,Drexel (CAA),False,31,21,10,67.7,40.3,30.8,9.5,23.193548387096776,54.70967741935484,42.4,21.032258064516128,52.58064516129032,40.0,11.225806451612904,11.935483870967742,0.94,4.032258064516129,14.129032258064516,28.5,13.548387096774194,22.0,61.6,63.7,59.7,4.0,,,
2011,Rider (MAAC),False,34,23,11,67.6,35.9,37.1,-1.2,26.294117647058822,56.35294117647059,46.7,24.470588235294116,60.14705882352941,40.7,14.147058823529411,13.794117647058824,1.03,6.470588235294118,19.735294117647058,32.8,12.794117647058824,19.705882352941178,64.9,73.1,68.8,4.3,7.735294117647059,19.764705882352942,39.1
2011,Missouri (Big 12),True,34,23,11,67.6,35.2,37.2,-2.0,28.91176470588235,63.088235294117645,45.8,25.029411764705884,57.14705882352941,43.8,16.38235294117647,12.676470588235293,1.29,5.794117647058823,16.970588235294116,34.1,15.794117647058824,21.38235294117647,73.9,80.8,71.6,9.2,7.205882352941177,19.676470588235293,36.6
2011,Florida St. (ACC),True,34,23,11,67.6,39.2,34.3,4.9,24.323529411764707,55.970588235294116,43.5,20.470588235294116,56.411764705882355,36.3,12.441176470588236,15.911764705882353,0.78,6.852941176470588,22.38235294117647,30.6,14.176470588235293,21.323529411764707,66.5,69.1,62.0,7.0,6.235294117647059,18.647058823529413,33.4
2011,Vanderbilt (SEC),True,34,23,11,67.6,36.9,34.5,2.4,24.941176470588236,54.5,45.8,24.941176470588236,60.6764705882353,41.1,13.352941176470589,12.970588235294118,1.03,5.970588235294118,19.08823529411765,31.3,18.294117647058822,24.61764705882353,74.3,75.9,67.7,8.2,7.735294117647059,20.823529411764707,37.1
2011,Kansas St. (Big 12),True,34,23,11,67.6,37.6,31.1,6.5,24.970588235294116,57.029411764705884,43.8,22.08823529411765,52.411764705882355,42.1,13.941176470588236,14.647058823529411,0.95,5.235294117647059,14.911764705882353,35.1,15.941176470588236,24.352941176470587,65.5,72.9,66.1,6.7,6.970588235294118,18.558823529411764,37.6
2011,UCLA (Pac-12),True,34,23,11,67.6,37.2,32.8,4.4,24.41176470588235,53.61764705882353,45.5,24.147058823529413,57.76470588235294,41.8,14.5,14.735294117647058,0.98,5.176470588235294,14.882352941176471,34.8,16.147058823529413,23.764705882352942,67.9,70.1,66.3,3.8,5.088235294117647,15.588235294117647,32.6
2011,Kent St. (MAC),False,37,25,12,67.6,37.0,36.5,0.5,25.945945945945947,58.83783783783784,44.1,24.37837837837838,58.08108108108108,42.0,13.864864864864865,12.864864864864865,1.08,5.837837837837838,18.62162162162162,31.3,13.621621621621621,20.37837837837838,66.8,71.0,66.8,4.1,5.45945945945946,16.243243243243242,33.6
2011,Alabama (SEC),True,37,25,12,67.6,36.2,33.5,2.7,25.135135135135137,55.83783783783784,45.0,20.486486486486488,53.108108108108105,38.6,12.27027027027027,13.945945945945946,0.88,5.405405405405405,17.0,31.8,12.45945945945946,17.62162162162162,70.7,66.8,59.4,7.4,,,
2011,Iona (MAAC),False,37,25,12,67.6,36.2,33.9,2.3,28.324324324324323,59.45945945945946,47.6,25.027027027027028,56.5945945945946,44.2,17.43243243243243,12.64864864864865,1.38,6.351351351351352,17.783783783783782,35.7,14.27027027027027,21.72972972972973,65.7,79.0,69.7,9.3,8.054054054054054,21.486486486486488,37.5
2011,ETSU (ASUN),False,36,24,12,66.7,35.8,33.9,1.9,24.25,53.44444444444444,45.4,22.305555555555557,55.083333333333336,40.5,10.833333333333334,13.25,0.82,7.194444444444445,21.25,33.9,16.11111111111111,23.77777777777778,67.8,69.9,64.4,5.4,5.25,15.0,35.0
2011,North Texas (Sun Belt),False,33,22,11,66.7,35.3,32.5,2.8,25.181818181818183,52.57575757575758,47.9,25.87878787878788,58.60606060606061,44.2,12.333333333333334,13.303030303030303,0.93,5.757575757575758,17.060606060606062,33.7,20.454545454545453,27.272727272727273,75.0,76.2,71.5,4.8,5.424242424242424,14.363636363636363,37.8
2011,Furman (SoCon),False,33,22,11,66.7,34.4,31.5,2.9,23.181818181818183,51.878787878787875,44.7,22.151515151515152,52.333333333333336,42.3,12.242424242424242,13.212121212121213,0.93,5.484848484848484,16.666666666666668,32.9,15.242424242424242,21.03030303030303,72.5,68.8,64.4,4.5,7.212121212121212,19.272727272727273,37.4
2011,Valparaiso (Horizon),False,35,23,12,65.7,34.8,33.9,0.9,27.085714285714285,57.17142857142857,47.4,23.228571428571428,54.857142857142854,42.3,15.8,13.742857142857142,1.15,5.942857142857143,18.142857142857142,32.8,12.8,19.257142857142856,66.5,73.3,68.0,5.3,6.285714285714286,19.571428571428573,32.1
2011,Georgetown (AAC),False,32,21,11,65.6,33.8,31.2,2.6,25.28125,53.21875,47.5,23.03125,55.09375,41.8,15.03125,13.53125,1.11,5.5,16.3125,33.7,13.03125,17.75,73.4,70.6,66.3,4.2,6.96875,19.71875,35.3
2011,Northern Colo. (Big Sky),False,32,21,11,65.6,35.9,31.1,4.8,22.84375,53.40625,42.8,21.3125,51.875,41.1,11.71875,14.1875,0.83,7.4375,21.375,34.8,17.84375,23.1875,77.0,71.5,65.8,5.7,7.9375,20.53125,38.7
2011,Fla. Atlantic (Sun Belt),False,32,21,11,65.6,33.4,34.7,-1.3,24.5,55.15625,44.4,23.21875,54.0,43.0,12.375,11.25,1.1,5.46875,15.40625,35.5,14.25,21.625,65.9,68.5,66.8,1.7,5.21875,16.09375,32.4
2011,Montana (Big Sky),False,32,21,11,65.6,34.7,33.0,1.7,23.9375,51.78125,46.2,21.3125,53.4375,39.9,13.15625,12.5625,1.05,5.125,15.78125,32.5,14.71875,22.03125,66.8,67.2,60.9,6.3,,,
2011,Long Beach St. (Big West),False,34,22,12,64.7,36.9,34.0,2.9,25.352941176470587,56.88235294117647,44.6,26.235294117647058,58.64705882352941,44.7,13.382352941176471,14.352941176470589,0.93,6.352941176470588,19.264705882352942,33.0,16.058823529411764,23.88235294117647,67.2,73.2,70.5,2.7,6.4411764705882355,18.735294117647058,34.4
2011,Virginia Tech (ACC),True,34,22,12,64.7,34.4,32.7,1.6,24.529411764705884,54.26470588235294,45.2,22.676470588235293,54.44117647058823,41.7,12.5,12.323529411764707,1.01,6.205882352941177,19.294117647058822,32.2,15.676470588235293,22.08823529411765,71.0,70.3,62.7,7.6,5.5588235294117645,16.823529411764707,33.0
2011,Marshall (C-USA),False,34,22,12,64.7,38.2,33.4,4.8,25.11764705882353,55.5,45.3,24.029411764705884,57.029411764705884,42.1,12.911764705882353,13.294117647058824,0.97,5.4411764705882355,18.235294117647058,29.8,17.735294117647058,26.11764705882353,67.9,73.5,67.4,6.1,5.529411764705882,17.147058823529413,32.2
2011,Clemson (ACC),True,34,22,12,64.7,34.6,33.0,1.6,23.823529411764707,53.73529411764706,44.3,21.294117647058822,52.970588235294116,40.2,13.088235294117647,13.205882352941176,0.99,5.676470588235294,17.147058823529413,33.1,14.5,20.676470588235293,70.1,68.5,61.4,7.2,6.382352941176471,18.529411764705884,34.4
2011,Akron (MAC),False,36,23,13,63.9,34.4,37.4,-3.0,24.77777777777778,57.583333333333336,43.0,23.11111111111111,55.666666666666664,41.5,14.444444444444445,12.0,1.2,5.388888888888889,16.833333333333332,32.0,12.694444444444445,18.02777777777778,70.4,70.1,65.7,4.4,7.861111111111111,21.805555555555557,36.1
2011,UCF (C-USA),False,33,21,12,63.6,34.9,32.7,2.2,23.242424242424242,51.21212121212121,45.4,22.757575757575758,55.515151515151516,41.0,12.272727272727273,13.757575757575758,0.89,5.757575757575758,16.303030303030305,35.3,16.424242424242426,23.78787878787879,69.0,68.8,63.0,5.8,5.909090909090909,17.636363636363637,33.5
2011,McNeese (Southland),False,33,21,12,63.6,35.3,36.6,-1.2,25.181818181818183,57.696969696969695,43.6,24.21212121212121,56.18181818181818,43.1,11.212121212121213,12.212121212121213,0.92,6.9393939393939394,20.818181818181817,33.3,16.90909090909091,22.666666666666668,74.6,74.1,71.3,2.8,6.848484848484849,19.393939393939394,35.3
2011,West Virginia (AAC),False,33,21,12,63.6,37.2,33.8,3.4,23.727272727272727,55.333333333333336,42.9,22.78787878787879,55.36363636363637,41.2,14.878787878787879,12.030303030303031,1.24,5.212121212121212,17.939393939393938,29.1,16.09090909090909,22.636363636363637,71.1,69.8,64.7,5.1,6.242424242424242,18.515151515151516,33.7
2011,Villanova (AAC),False,33,21,12,63.6,37.1,32.6,4.5,24.12121212121212,55.121212121212125,43.8,22.393939393939394,55.24242424242424,40.5,13.636363636363637,11.878787878787879,1.15,6.363636363636363,19.87878787878788,32.0,17.636363636363637,23.303030303030305,75.7,72.2,65.4,6.8,6.363636363636363,18.303030303030305,34.8
2011,Georgia (SEC),True,33,21,12,63.6,37.7,32.9,4.8,24.939393939393938,55.21212121212121,45.2,22.454545454545453,56.54545454545455,39.7,15.0,13.454545454545455,1.11,5.757575757575758,18.060606060606062,31.9,14.090909090909092,20.21212121212121,69.7,68.7,64.4,4.3,,,
2011,Hofstra (CAA),False,33,21,12,63.6,32.2,36.1,-3.9,24.636363636363637,55.60606060606061,44.3,24.696969696969695,56.09090909090909,44.0,13.575757575757576,10.484848484848484,1.29,6.545454545454546,17.363636363636363,37.7,15.181818181818182,19.939393939393938,76.1,70.8,69.7,1.1,6.303030303030303,17.666666666666668,35.7
2011,James Madison (CAA),False,33,21,12,63.6,35.3,32.3,3.0,25.151515151515152,54.878787878787875,45.8,23.575757575757574,55.09090909090909,42.8,13.787878787878787,12.757575757575758,1.08,6.848484848484849,18.90909090909091,36.2,15.030303030303031,21.151515151515152,71.1,71.4,68.4,3.0,6.03030303030303,15.93939393939394,37.8
2011,St. John's (NY) (AAC),False,33,21,12,63.6,32.4,33.0,-0.6,24.454545454545453,53.72727272727273,45.5,22.393939393939394,51.60606060606061,43.4,12.636363636363637,12.363636363636363,1.02,7.666666666666667,20.636363636363637,37.2,16.848484848484848,23.727272727272727,71.0,70.1,67.0,3.1,,,
2011,Utah Valley (Utah Valley),False,30,19,11,63.3,39.7,33.5,6.3,24.8,56.06666666666667,44.2,24.233333333333334,58.833333333333336,41.2,13.866666666666667,13.8,1.0,6.8,20.333333333333332,33.4,19.7,26.0,75.8,75.9,68.5,7.4,6.566666666666666,18.2,36.1
