Year,Team,Power 5 School,Games,W,L,Win Pct,RPG,OPP RPG,REB MAR,FGPG,FGAPG,FG%,OPP FGPG,OPP FGAPG,OPP FG%,ASTPG,TOPG,AST/TO Ratio,OPP 3FGPG,OPP 3FGAPG,OPP 3FG%,FTPG,FTAPG,FT%,PPG,OPP PPG,SCR MAR,3FGPG,3FGAPG,3FG%
2014,Kansas (Big 12),True,35,25,10,71.4,38.2,30.7,7.5,27.285714285714285,55.34285714285714,49.3,23.285714285714285,56.02857142857143,41.6,14.942857142857143,13.228571428571428,1.13,6.257142857142857,17.62857142857143,35.5,19.0,26.714285714285715,71.1,79.0,70.1,8.9,5.4,15.885714285714286,34.0
2014,Memphis (AAC),False,34,24,10,70.6,37.3,35.1,2.2,28.176470588235293,59.088235294117645,47.7,26.11764705882353,59.6764705882353,43.8,17.38235294117647,13.205882352941176,1.32,5.294117647058823,17.205882352941178,30.8,15.176470588235293,23.558823529411764,64.4,76.9,70.5,6.4,5.352941176470588,16.235294117647058,33.0
2014,Oregon (Pac-12),True,34,24,10,70.6,34.1,33.1,1.0,27.294117647058822,58.14705882352941,46.9,24.647058823529413,56.088235294117645,43.9,14.470588235294118,11.441176470588236,1.26,5.823529411764706,17.970588235294116,32.4,19.647058823529413,25.441176470588236,77.2,81.9,74.1,7.7,7.617647058823529,19.58823529411765,38.9
2014,North Carolina (ACC),True,34,24,10,70.6,39.7,34.7,5.0,28.029411764705884,60.5,46.3,23.823529411764707,57.3235294117647,41.6,15.382352941176471,11.941176470588236,1.29,6.205882352941177,19.558823529411764,31.7,16.235294117647058,25.941176470588236,62.6,76.6,69.8,6.8,,,
2014,Eastern Ky. (OVC),False,34,24,10,70.6,26.0,32.6,-6.6,25.91176470588235,53.23529411764706,48.7,23.323529411764707,47.970588235294116,48.6,14.647058823529411,10.558823529411764,1.39,6.0,16.970588235294116,35.4,17.647058823529413,23.470588235294116,75.2,78.7,70.9,7.8,9.264705882352942,23.735294117647058,39.0
2014,Saint Joseph's (Atlantic 10),False,34,24,10,70.6,35.8,33.0,2.8,24.705882352941178,52.61764705882353,47.0,24.264705882352942,57.8235294117647,42.0,14.0,12.382352941176471,1.13,6.794117647058823,19.88235294117647,34.2,14.794117647058824,22.941176470588236,64.5,71.6,67.6,4.0,7.352941176470588,19.41176470588235,37.9
2014,Dayton (Atlantic 10),False,37,26,11,70.3,34.8,31.3,3.5,25.27027027027027,54.54054054054054,46.3,22.783783783783782,52.32432432432432,43.5,13.108108108108109,11.945945945945946,1.1,5.486486486486487,16.54054054054054,33.2,15.08108108108108,22.135135135135137,68.1,72.2,67.0,5.2,6.5675675675675675,17.405405405405407,37.7
2014,Princeton (Ivy League),False,30,21,9,70.0,32.8,32.6,0.1,23.466666666666665,53.06666666666667,44.2,22.633333333333333,52.8,42.9,14.366666666666667,11.166666666666666,1.29,5.0,15.4,32.5,14.4,19.966666666666665,72.1,70.6,64.4,6.2,9.266666666666667,25.8,35.9
2014,UC Santa Barbara (Big West),False,30,21,9,70.0,35.3,32.9,2.4,24.366666666666667,52.46666666666667,46.4,21.933333333333334,54.833333333333336,40.0,15.933333333333334,11.166666666666666,1.43,7.166666666666667,20.4,35.1,15.5,21.9,70.8,71.2,65.3,5.9,7.0,18.2,38.5
2014,Oklahoma (Big 12),True,33,23,10,69.7,37.6,36.3,1.3,27.545454545454547,61.63636363636363,44.7,26.181818181818183,59.878787878787875,43.7,14.636363636363637,11.393939393939394,1.28,7.151515151515151,20.90909090909091,34.2,18.21212121212121,24.303030303030305,74.9,81.9,76.0,5.9,8.636363636363637,22.78787878787879,37.9
2014,Western Mich. (MAC),False,33,23,10,69.7,34.6,32.8,1.8,23.606060606060606,51.03030303030303,46.3,23.424242424242426,57.06060606060606,41.1,11.393939393939394,14.06060606060606,0.81,6.818181818181818,22.060606060606062,30.9,18.78787878787879,25.939393939393938,72.4,71.9,67.7,4.2,5.909090909090909,17.96969696969697,32.9
2014,Towson (CAA),False,36,25,11,69.4,38.8,33.5,5.2,24.083333333333332,53.05555555555556,45.4,23.805555555555557,58.72222222222222,40.5,9.86111111111111,11.527777777777779,0.86,5.861111111111111,18.63888888888889,31.4,19.055555555555557,27.694444444444443,68.8,73.1,68.8,4.4,5.916666666666667,16.555555555555557,35.7
2014,Purdue Fort Wayne (Summit League),False,36,25,11,69.4,33.8,30.1,3.7,27.083333333333332,54.97222222222222,49.3,26.02777777777778,56.111111111111114,46.4,14.555555555555555,12.222222222222221,1.19,6.333333333333333,17.97222222222222,35.2,14.972222222222221,22.583333333333332,66.3,77.1,71.0,6.1,7.916666666666667,20.166666666666668,39.3
2014,Boston U. (Patriot),False,35,24,11,68.6,33.1,34.4,-1.2,25.542857142857144,56.51428571428571,45.2,24.114285714285714,54.97142857142857,43.9,14.028571428571428,11.742857142857142,1.19,6.542857142857143,18.485714285714284,35.4,12.057142857142857,16.885714285714286,71.4,71.2,67.0,4.2,8.057142857142857,22.17142857142857,36.3
2014,Texas (Big 12),True,35,24,11,68.6,41.4,34.4,7.0,25.857142857142858,59.857142857142854,43.2,23.4,58.25714285714286,40.2,12.914285714285715,12.17142857142857,1.06,7.4,21.0,35.2,17.428571428571427,25.97142857142857,67.1,74.2,70.7,3.5,5.085714285714285,15.542857142857143,32.7
2014,Sam Houston (Southland),False,35,24,11,68.6,34.9,33.0,1.9,25.0,54.08571428571429,46.2,23.02857142857143,52.31428571428572,44.0,15.714285714285714,12.771428571428572,1.23,5.3428571428571425,15.771428571428572,33.9,18.485714285714284,27.685714285714287,66.8,75.6,69.5,6.2,7.142857142857143,18.228571428571428,39.2
2014,Baylor (Big 12),True,38,26,12,68.4,38.3,31.6,6.7,25.236842105263158,55.5,45.5,24.394736842105264,57.31578947368421,42.6,14.81578947368421,11.578947368421053,1.28,6.7894736842105265,19.236842105263158,35.3,16.973684210526315,24.92105263157895,68.1,74.8,67.8,7.0,7.368421052631579,19.07894736842105,38.6
2014,Indiana St. (MVC),False,34,23,11,67.6,33.2,32.7,0.5,23.941176470588236,53.205882352941174,45.0,23.205882352941178,53.088235294117645,43.7,12.941176470588236,11.235294117647058,1.15,6.264705882352941,17.705882352941178,35.4,16.735294117647058,23.147058823529413,72.3,71.1,68.5,2.6,6.4411764705882355,18.5,34.8
2014,Murray St. (OVC),False,34,23,11,67.6,36.3,34.1,2.1,26.5,55.8235294117647,47.5,26.352941176470587,59.1764705882353,44.5,13.117647058823529,12.352941176470589,1.06,5.4411764705882355,16.88235294117647,32.2,17.441176470588236,25.970588235294116,67.2,77.9,71.9,5.9,7.411764705882353,19.735294117647058,37.6
2014,UTEP (C-USA),False,34,23,11,67.6,36.3,34.6,1.6,23.441176470588236,50.411764705882355,46.5,21.705882352941178,56.88235294117647,38.2,13.470588235294118,13.264705882352942,1.02,5.911764705882353,20.029411764705884,29.5,17.705882352941178,25.88235294117647,68.4,69.0,63.3,5.7,,,
2014,Stony Brook (America East),False,34,23,11,67.6,36.8,31.1,5.6,25.294117647058822,55.88235294117647,45.3,21.88235294117647,52.8235294117647,41.4,12.764705882352942,12.529411764705882,1.02,7.0588235294117645,21.38235294117647,33.0,15.352941176470589,21.323529411764707,72.0,71.4,66.3,5.1,5.411764705882353,15.235294117647058,35.5
2014,Ohio (MAC),False,37,25,12,67.6,35.1,34.6,0.4,25.324324324324323,55.189189189189186,45.9,22.7027027027027,55.270270270270274,41.1,15.108108108108109,12.837837837837839,1.18,5.513513513513513,17.405405405405407,31.7,13.486486486486486,18.89189189189189,71.4,71.5,67.0,4.5,7.405405405405405,21.0,35.3
2014,Vermont (America East),False,33,22,11,66.7,34.3,29.7,4.6,23.78787878787879,50.696969696969695,46.9,20.151515151515152,51.03030303030303,39.5,12.848484848484848,12.0,1.07,5.515151515151516,16.87878787878788,32.7,17.242424242424242,23.78787878787879,72.5,70.7,60.6,10.1,5.909090909090909,14.787878787878787,40.0
2014,Iona (MAAC),False,33,22,11,66.7,33.2,38.2,-5.1,28.696969696969695,58.90909090909091,48.7,29.060606060606062,63.96969696969697,45.4,17.454545454545453,10.575757575757576,1.65,6.606060606060606,19.393939393939394,34.1,16.0,22.393939393939394,71.4,83.6,77.6,6.1,10.242424242424242,25.848484848484848,39.6
2014,Minnesota (Big Ten),True,38,25,13,65.8,33.7,33.1,0.6,24.157894736842106,54.026315789473685,44.7,22.81578947368421,53.578947368421055,42.6,13.894736842105264,11.68421052631579,1.19,6.5,18.973684210526315,34.3,15.973684210526315,21.526315789473685,74.2,71.4,67.7,3.7,7.157894736842105,20.342105263157894,35.2
2014,UC Irvine (Big West),False,35,23,12,65.7,38.6,34.5,4.1,25.97142857142857,55.2,47.0,21.314285714285713,57.05714285714286,37.4,15.6,12.685714285714285,1.23,5.6,16.942857142857143,33.1,12.942857142857143,20.2,64.1,70.5,63.7,6.8,5.628571428571429,15.914285714285715,35.4
2014,Colorado (Pac-12),True,35,23,12,65.7,37.3,31.4,5.9,23.257142857142856,53.457142857142856,43.5,24.485714285714284,56.77142857142857,43.1,11.342857142857143,13.314285714285715,0.85,7.171428571428572,20.17142857142857,35.6,18.514285714285716,25.8,71.8,70.2,68.2,2.0,5.171428571428572,16.257142857142856,31.8
2014,Louisiana (Sun Belt),False,35,23,12,65.7,38.1,34.7,3.4,28.228571428571428,60.77142857142857,46.5,25.885714285714286,58.02857142857143,44.6,13.485714285714286,13.342857142857143,1.01,5.857142857142857,17.542857142857144,33.4,17.514285714285716,26.085714285714285,67.1,81.0,75.2,5.8,7.0285714285714285,19.142857142857142,36.7
2014,Missouri (SEC),True,35,23,12,65.7,36.9,32.1,4.8,23.542857142857144,51.6,45.6,23.8,57.457142857142856,41.4,10.142857142857142,12.628571428571428,0.8,7.314285714285714,22.057142857142857,33.2,20.085714285714285,27.085714285714285,74.2,72.9,69.7,3.2,5.771428571428571,16.771428571428572,34.4
2014,Providence (Big East),False,35,23,12,65.7,36.5,33.2,3.3,24.257142857142856,56.68571428571428,42.8,25.514285714285716,57.628571428571426,44.3,13.6,11.6,1.17,5.371428571428571,16.4,32.8,18.571428571428573,23.742857142857144,78.2,73.3,69.8,3.5,6.228571428571429,17.942857142857143,34.7
2014,Saint Mary's (CA) (WCC),False,35,23,12,65.7,33.9,29.9,4.1,23.4,51.94285714285714,45.0,23.0,51.34285714285714,44.8,12.285714285714286,11.685714285714285,1.05,4.6,13.628571428571428,33.8,17.65714285714286,24.942857142857143,70.8,71.5,65.5,6.0,7.0285714285714285,18.285714285714285,38.4
2014,BYU (WCC),False,35,23,12,65.7,40.9,35.8,5.1,28.914285714285715,62.457142857142856,46.3,26.714285714285715,62.142857142857146,43.0,15.542857142857143,11.285714285714286,1.38,7.4,21.82857142857143,33.9,20.857142857142858,30.142857142857142,69.2,83.7,77.3,6.4,5.057142857142857,14.228571428571428,35.5
2014,Buffalo (MAC),False,29,19,10,65.5,37.0,34.0,3.0,25.137931034482758,56.241379310344826,44.7,23.896551724137932,56.55172413793103,42.3,15.03448275862069,12.586206896551724,1.19,5.620689655172414,18.137931034482758,31.0,16.79310344827586,23.586206896551722,71.2,73.5,67.3,6.2,6.448275862068965,19.24137931034483,33.5
2014,Tennessee (SEC),True,37,24,13,64.9,38.5,29.9,8.5,25.054054054054053,55.351351351351354,45.3,22.243243243243242,53.810810810810814,41.3,12.756756756756756,10.486486486486486,1.22,5.1891891891891895,15.027027027027026,34.5,16.56756756756757,23.027027027027028,71.9,72.2,61.7,10.5,5.54054054054054,17.054054054054053,32.5
2014,Arkansas (SEC),True,34,22,12,64.7,35.9,39.4,-3.5,27.294117647058822,61.911764705882355,44.1,23.794117647058822,58.3235294117647,40.8,15.323529411764707,11.529411764705882,1.33,6.264705882352941,18.08823529411765,34.6,18.058823529411764,24.88235294117647,72.6,80.1,71.3,8.8,7.4411764705882355,20.529411764705884,36.2
2014,Hawaii (Big West),False,31,20,11,64.5,35.9,31.5,4.4,27.93548387096774,59.0,47.3,25.258064516129032,56.516129032258064,44.7,14.096774193548388,11.806451612903226,1.19,6.354838709677419,18.903225806451612,33.6,18.387096774193548,25.451612903225808,72.2,80.0,73.2,6.7,5.709677419354839,17.032258064516128,33.5
2014,Stanford (Pac-12),True,36,23,13,63.9,34.9,33.1,1.8,24.88888888888889,54.166666666666664,45.9,23.444444444444443,55.72222222222222,42.1,11.527777777777779,11.36111111111111,1.01,6.583333333333333,18.88888888888889,34.9,17.11111111111111,24.36111111111111,70.2,72.7,68.3,4.4,5.777777777777778,15.86111111111111,36.4
2014,Clemson (ACC),True,36,23,13,63.9,35.3,33.3,1.9,22.11111111111111,52.19444444444444,42.4,21.61111111111111,54.72222222222222,39.5,10.63888888888889,11.13888888888889,0.96,4.777777777777778,16.75,28.5,14.027777777777779,18.86111111111111,74.4,63.5,58.4,5.1,5.277777777777778,17.02777777777778,31.0
2014,San Francisco (WCC),False,33,21,12,63.6,35.6,32.9,2.8,26.09090909090909,55.121212121212125,47.3,24.363636363636363,55.484848484848484,43.9,14.515151515151516,11.545454545454545,1.26,6.878787878787879,19.666666666666668,35.0,15.848484848484848,24.454545454545453,64.8,74.8,71.4,3.4,6.787878787878788,18.727272727272727,36.2
2014,Utah (Pac-12),True,33,21,12,63.6,35.2,31.5,3.7,26.333333333333332,53.96969696969697,48.8,22.939393939393938,55.78787878787879,41.1,15.272727272727273,12.0,1.27,5.424242424242424,17.636363636363637,30.8,16.272727272727273,21.90909090909091,74.3,75.1,64.3,10.8,6.181818181818182,17.606060606060606,35.1
2014,Arizona St. (Pac-12),True,33,21,12,63.6,35.5,37.9,-2.4,25.333333333333332,56.121212121212125,45.1,24.87878787878788,59.42424242424242,41.9,14.272727272727273,11.424242424242424,1.25,5.303030303030303,16.242424242424242,32.6,16.545454545454547,23.848484848484848,69.4,75.3,69.4,5.9,8.121212121212121,20.848484848484848,39.0
2014,Cleveland St. (Horizon),False,33,21,12,63.6,33.9,32.0,1.9,25.363636363636363,54.121212121212125,46.9,22.12121212121212,52.878787878787875,41.8,14.212121212121213,12.545454545454545,1.13,6.090909090909091,18.545454545454547,32.8,15.030303030303031,19.96969696969697,75.3,73.0,66.2,6.8,7.2727272727272725,18.0,40.4
2014,FGCU (ASUN),False,35,22,13,62.9,36.6,33.8,2.8,26.114285714285714,55.94285714285714,46.7,23.457142857142856,56.82857142857143,41.3,12.771428571428572,13.142857142857142,0.97,6.828571428571428,19.742857142857144,34.6,13.6,20.17142857142857,67.4,71.5,66.8,4.7,5.714285714285714,17.37142857142857,32.9
2014,VMI (Big South),False,35,22,13,62.9,41.5,42.4,-0.9,31.085714285714285,69.74285714285715,44.6,29.8,67.91428571428571,43.9,14.028571428571428,10.6,1.32,6.285714285714286,18.65714285714286,33.7,17.142857142857142,24.057142857142857,71.3,88.3,82.6,5.7,8.942857142857143,27.485714285714284,32.5
2014,Radford (Big South),False,35,22,13,62.9,34.7,33.9,0.7,27.771428571428572,58.142857142857146,47.8,26.428571428571427,56.91428571428571,46.4,13.142857142857142,10.942857142857143,1.2,6.228571428571429,16.428571428571427,37.9,16.114285714285714,23.428571428571427,68.8,78.0,74.3,3.7,6.314285714285714,17.428571428571427,36.2
2014,William & Mary (CAA),False,32,20,12,62.5,31.1,33.8,-2.8,24.9375,52.375,47.6,26.09375,56.84375,45.9,13.96875,10.34375,1.35,7.0,18.6875,37.5,14.46875,20.84375,69.4,73.1,71.3,1.8,8.78125,22.03125,39.9
2014,Utah Valley (WAC),False,32,20,12,62.5,34.0,32.8,1.2,22.84375,52.375,43.6,23.65625,54.59375,43.3,14.15625,11.09375,1.28,5.75,17.90625,32.1,15.34375,20.3125,75.5,67.5,65.4,2.1,6.5,18.75,34.7
2014,Quinnipiac (MAAC),False,32,20,12,62.5,45.4,33.7,11.8,26.09375,61.5,42.4,27.15625,62.9375,43.1,12.625,12.5625,1.0,6.15625,17.75,34.7,21.1875,29.59375,71.6,78.8,76.5,2.3,5.40625,15.15625,35.7
2014,Western Ky. (Sun Belt),False,32,20,12,62.5,36.6,33.2,3.4,22.875,55.1875,41.4,22.96875,53.15625,43.2,11.28125,13.5625,0.83,5.625,16.0,35.2,15.46875,23.59375,65.6,68.6,67.6,1.0,7.34375,21.8125,33.7
2014,Columbia (Ivy League),False,34,21,13,61.8,32.7,29.9,2.8,21.823529411764707,48.88235294117647,44.6,22.029411764705884,51.470588235294116,42.8,12.323529411764707,12.117647058823529,1.02,4.852941176470588,13.794117647058824,35.2,16.205882352941178,20.91176470588235,77.5,68.0,63.3,4.8,8.176470588235293,21.11764705882353,38.7
2014,Boise St. (Mountain West),False,34,21,13,61.8,34.4,30.1,4.3,26.176470588235293,57.411764705882355,45.6,23.794117647058822,53.35294117647059,44.6,11.941176470588236,10.0,1.19,6.411764705882353,18.5,34.7,16.08823529411765,21.470588235294116,74.9,76.2,69.0,7.2,7.764705882352941,20.88235294117647,37.2
2014,Canisius (MAAC),False,34,21,13,61.8,33.4,36.4,-2.9,26.852941176470587,58.5,45.9,26.735294117647058,59.11764705882353,45.2,12.5,11.588235294117647,1.08,7.029411764705882,20.88235294117647,33.7,16.58823529411765,22.41176470588235,74.0,78.3,75.6,2.7,7.970588235294118,20.647058823529413,38.6
2014,Coastal Carolina (Big South),False,34,21,13,61.8,39.3,34.6,4.7,25.323529411764707,57.911764705882355,43.7,22.88235294117647,56.88235294117647,40.2,10.647058823529411,13.911764705882353,0.77,7.764705882352941,24.176470588235293,32.1,15.411764705882353,22.294117647058822,69.1,72.3,68.4,3.9,6.235294117647059,18.470588235294116,33.8
2014,Tulsa (C-USA),False,34,21,13,61.8,36.2,35.7,0.5,24.558823529411764,55.85294117647059,44.0,21.794117647058822,53.8235294117647,40.5,12.558823529411764,11.588235294117647,1.08,6.411764705882353,18.235294117647058,35.2,17.764705882352942,26.294117647058822,67.6,72.7,67.6,5.1,5.794117647058823,17.735294117647058,32.7
2014,Akron (MAC),False,34,21,13,61.8,34.6,33.2,1.4,23.91176470588235,54.55882352941177,43.8,23.794117647058822,54.94117647058823,43.3,11.382352941176471,13.117647058823529,0.87,5.088235294117647,15.205882352941176,33.5,13.735294117647058,22.058823529411764,62.3,68.6,66.9,1.7,7.029411764705882,20.294117647058822,34.6
2014,Xavier (Big East),False,34,21,13,61.8,35.7,31.4,4.2,25.558823529411764,54.411764705882355,47.0,23.441176470588236,54.44117647058823,43.1,14.617647058823529,12.382352941176471,1.18,6.852941176470588,19.441176470588236,35.2,15.588235294117647,22.647058823529413,68.8,71.8,68.1,3.7,5.117647058823529,14.705882352941176,34.8
2014,Oklahoma St. (Big 12),True,34,21,13,61.8,35.4,37.1,-1.7,26.41176470588235,57.088235294117645,46.3,23.558823529411764,57.55882352941177,40.9,13.617647058823529,10.470588235294118,1.3,6.205882352941177,18.970588235294116,32.7,20.38235294117647,28.352941176470587,71.9,80.2,69.6,10.7,7.029411764705882,19.294117647058822,36.4
2014,Wagner (NEC),False,31,19,12,61.3,39.4,37.0,2.4,25.032258064516128,59.645161290322584,42.0,22.516129032258064,57.516129032258064,39.1,11.483870967741936,12.741935483870968,0.9,5.548387096774194,18.516129032258064,30.0,16.0,21.903225806451612,73.0,71.5,68.5,3.1,5.451612903225806,16.29032258064516,33.5
2014,Weber St. (Big Sky),False,31,19,12,61.3,34.4,31.1,3.3,23.612903225806452,49.70967741935484,47.5,24.29032258064516,56.87096774193548,42.7,13.129032258064516,12.32258064516129,1.07,4.32258064516129,13.0,33.3,18.322580645161292,24.741935483870968,74.1,72.7,66.5,6.2,7.161290322580645,18.258064516129032,39.2
2014,Robert Morris (NEC),False,36,22,14,61.1,33.5,34.4,-1.0,24.72222222222222,56.47222222222222,43.8,24.86111111111111,54.94444444444444,45.2,12.36111111111111,11.416666666666666,1.08,7.194444444444445,21.444444444444443,33.5,15.055555555555555,20.694444444444443,72.8,72.0,71.8,0.3,7.527777777777778,19.52777777777778,38.5
2014,Florida St. (ACC),True,36,22,14,61.1,34.9,33.8,1.1,24.25,52.02777777777778,46.6,22.88888888888889,57.361111111111114,39.9,10.694444444444445,14.222222222222221,0.75,6.333333333333333,19.27777777777778,32.9,17.13888888888889,23.75,72.2,70.9,66.4,4.5,5.305555555555555,13.944444444444445,38.0
2014,NC State (ACC),True,36,22,14,61.1,34.4,35.2,-0.8,26.38888888888889,57.22222222222222,46.1,23.63888888888889,55.47222222222222,42.6,12.944444444444445,10.416666666666666,1.24,5.444444444444445,16.97222222222222,32.1,13.916666666666666,21.166666666666668,65.7,71.1,69.6,1.6,,,
2014,American (Patriot),False,33,20,13,60.6,29.9,29.2,0.7,22.666666666666668,46.27272727272727,49.0,20.333333333333332,49.121212121212125,41.4,14.909090909090908,14.06060606060606,1.06,4.878787878787879,15.303030303030303,31.9,11.454545454545455,16.21212121212121,70.7,63.1,59.1,3.9,6.2727272727272725,16.545454545454547,37.9
2014,UNLV (Mountain West),False,33,20,13,60.6,39.8,36.4,3.4,25.272727272727273,57.72727272727273,43.8,24.757575757575758,61.45454545454545,40.3,13.242424242424242,11.121212121212121,1.19,5.181818181818182,17.151515151515152,30.2,14.909090909090908,22.78787878787879,65.4,71.4,65.6,5.8,5.909090909090909,17.939393939393938,32.9
2014,Winthrop (Big South),False,33,20,13,60.6,32.5,34.2,-1.7,24.87878787878788,55.84848484848485,44.5,24.606060606060606,53.36363636363637,46.1,11.454545454545455,12.484848484848484,0.92,6.212121212121212,17.181818181818183,36.2,16.0,22.454545454545453,71.3,74.0,71.4,2.6,8.242424242424242,20.78787878787879,39.7
2014,Davidson (SoCon),False,33,20,13,60.6,32.9,32.9,0.1,27.151515151515152,56.878787878787875,47.7,25.303030303030305,54.03030303030303,46.8,13.666666666666666,11.454545454545455,1.19,5.0606060606060606,14.333333333333334,35.3,15.93939393939394,22.272727272727273,71.6,78.5,72.8,5.7,8.272727272727273,22.0,37.6
2014,Iowa (Big Ten),True,33,20,13,60.6,40.3,33.4,7.0,27.848484848484848,60.121212121212125,46.3,24.363636363636363,58.72727272727273,41.5,16.12121212121212,11.242424242424242,1.43,6.9393939393939394,21.87878787878788,31.7,20.0,27.21212121212121,73.5,81.5,70.3,11.2,5.787878787878788,16.545454545454547,35.0
2014,Kansas St. (Big 12),True,33,20,13,60.6,35.8,34.8,0.9,24.181818181818183,55.75757575757576,43.4,21.90909090909091,53.75757575757576,40.8,15.242424242424242,12.242424242424242,1.25,4.909090909090909,16.757575757575758,29.3,14.727272727272727,22.454545454545453,65.6,69.1,65.4,3.7,6.0,18.12121212121212,33.1
2014,Wofford (SoCon),False,33,20,13,60.6,33.0,31.7,1.3,24.484848484848484,54.666666666666664,44.8,22.03030303030303,49.75757575757576,44.3,12.818181818181818,10.636363636363637,1.21,4.636363636363637,14.484848484848484,32.0,11.909090909090908,17.939393939393938,66.4,66.8,62.2,4.6,5.9393939393939394,16.484848484848484,36.0
2014,St. John's (NY) (Big East),False,33,20,13,60.6,36.8,36.4,0.5,26.272727272727273,59.03030303030303,44.5,23.060606060606062,56.39393939393939,40.9,13.151515151515152,10.696969696969697,1.23,6.363636363636363,18.424242424242426,34.5,15.303030303030303,21.87878787878788,69.9,72.8,67.7,5.1,,,
2014,Missouri St. (MVC),False,33,20,13,60.6,32.7,33.9,-1.2,23.060606060606062,53.484848484848484,43.1,23.242424242424242,52.303030303030305,44.4,12.151515151515152,10.93939393939394,1.11,6.7272727272727275,19.12121212121212,35.2,15.454545454545455,21.818181818181817,70.8,68.5,68.2,0.3,6.96969696969697,19.545454545454547,35.7
2014,Milwaukee (Horizon),False,35,21,14,60.0,33.8,35.5,-1.7,23.085714285714285,53.94285714285714,42.8,24.82857142857143,56.885714285714286,43.6,13.6,13.4,1.01,5.828571428571428,18.771428571428572,31.1,17.257142857142856,23.514285714285716,73.4,70.4,70.5,-0.1,7.0,21.542857142857144,32.5
2014,California (Pac-12),True,35,21,14,60.0,35.6,34.8,0.8,26.314285714285713,57.542857142857144,45.7,24.285714285714285,58.371428571428574,41.6,15.342857142857143,10.17142857142857,1.51,6.171428571428572,17.485714285714284,35.3,14.057142857142857,20.485714285714284,68.6,72.4,69.1,3.3,5.685714285714286,16.457142857142856,34.5
2014,Eastern Mich. (MAC),False,37,22,15,59.5,35.2,38.6,-3.4,22.16216216216216,54.16216216216216,40.9,19.972972972972972,54.08108108108108,36.9,10.621621621621621,11.675675675675675,0.91,6.72972972972973,21.513513513513512,31.3,16.054054054054053,23.675675675675677,67.8,65.4,61.4,4.1,5.054054054054054,16.35135135135135,30.9
2014,Arkansas St. (Sun Belt),False,32,19,13,59.4,34.5,36.6,-2.1,24.90625,56.09375,44.4,25.34375,58.9375,43.0,13.28125,12.1875,1.09,6.25,19.21875,32.5,17.375,23.9375,72.6,76.0,71.8,4.2,8.8125,23.03125,38.3
2014,Southern U. (SWAC),False,32,19,13,59.4,38.8,35.0,3.8,25.71875,56.9375,45.2,19.8125,53.125,37.3,13.09375,13.28125,0.99,5.0,16.84375,29.7,13.875,22.4375,61.8,71.2,62.7,8.5,5.875,17.3125,33.9
2014,Nebraska (Big Ten),True,32,19,13,59.4,33.1,35.0,-1.9,22.46875,52.625,42.7,21.75,51.8125,42.0,9.5,10.90625,0.87,5.8125,18.4375,31.5,15.96875,22.28125,71.7,66.8,65.2,1.6,5.875,17.625,33.3
2014,South Dakota St. (Summit League),False,32,19,13,59.4,35.3,30.0,5.3,24.03125,53.71875,44.7,24.15625,54.25,44.5,13.15625,11.90625,1.1,6.25,17.5,35.7,17.75,23.46875,75.6,72.3,68.7,3.7,6.53125,18.90625,34.5
2014,Alabama St. (SWAC),False,32,19,13,59.4,36.2,36.9,-0.8,24.75,59.125,41.9,24.65625,55.59375,44.4,12.96875,12.28125,1.06,5.1875,16.53125,31.4,15.8125,23.375,67.6,70.8,69.5,1.3,5.46875,19.125,28.6
2014,Holy Cross (Patriot),False,34,20,14,58.8,32.9,31.6,1.3,22.676470588235293,52.794117647058826,43.0,23.529411764705884,53.44117647058823,44.0,11.382352941176471,11.705882352941176,0.97,6.264705882352941,16.735294117647058,37.4,15.235294117647058,20.823529411764707,73.2,67.0,65.2,1.8,6.382352941176471,18.08823529411765,35.3
2014,Morehead St. (OVC),False,34,20,14,58.8,38.5,30.5,8.0,25.323529411764707,56.6764705882353,44.7,23.794117647058822,53.11764705882353,44.8,13.411764705882353,15.588235294117647,0.86,6.205882352941177,17.91176470588235,34.6,20.38235294117647,29.176470588235293,69.9,76.6,73.0,3.5,5.529411764705882,18.5,29.9
2014,LSU (SEC),True,34,20,14,58.8,39.2,36.5,2.8,27.0,60.794117647058826,44.4,24.5,59.11764705882353,41.4,14.117647058823529,13.647058823529411,1.03,6.235294117647059,17.441176470588236,35.8,13.911764705882353,20.794117647058822,66.9,74.7,71.3,3.4,6.794117647058823,19.852941176470587,34.2
2014,Georgia (SEC),True,34,20,14,58.8,37.0,32.4,4.6,22.558823529411764,51.1764705882353,44.1,22.0,54.55882352941177,40.3,10.029411764705882,13.117647058823529,0.76,6.088235294117647,19.058823529411764,31.9,18.88235294117647,27.676470588235293,68.2,68.9,66.8,2.1,,,
2014,Wright St. (Horizon),False,36,21,15,58.3,29.5,31.6,-2.1,22.694444444444443,49.833333333333336,45.5,20.77777777777778,48.94444444444444,42.5,13.694444444444445,13.333333333333334,1.03,5.388888888888889,16.5,32.7,15.694444444444445,21.27777777777778,73.8,67.2,62.1,5.1,6.111111111111111,16.916666666666668,36.1
2014,Hampton (MEAC),False,31,18,13,58.1,37.8,38.9,-1.1,24.096774193548388,57.45161290322581,41.9,22.161290322580644,55.74193548387097,39.8,11.838709677419354,14.741935483870968,0.8,6.064516129032258,17.225806451612904,35.2,19.258064516129032,29.322580645161292,65.7,73.0,70.2,2.7,5.516129032258065,17.225806451612904,32.0
